"Jimmy Cagney races by your eyes constantly in this story of a stage-producer who is vigorously struggling against the upcoming ""talking"" movies.<br /><br />This story of love, deceit, women and dancing is presented in such a manner that as a viewer you are never treated to a dull moment. The direction of the mass scenes in the rehearsal rooms was enormously well done. The story never really got lost in this frantic pace.<br /><br />Some parts of the material presented here have become a little dated but that doesn't matter because when you look at this in a 1933 time-frame it is fabulous to watch this next to a lot of the other drags of movies that were released during that time.<br /><br />Jimmy Cagney is a sight for sore eyes in this film, never loosing his composure as the ever-working producer of previews made for the movie theaters as intros. In this way he tries to save his ass from going out of business, he was a broadway producer before he started this. Joan Blondell is fabulous as the neglected love-interest, Nan, she gives such a spirited performance that is so unusual for movies of that time, so cool to watch a woman who is portrayed as a strong woman for a change.<br /><br />The only problem I had with the film were the enormous productions at the end. These were magnificent in itself, beautifully choreographed and wonderfully produced, but they just didn't seem to fit in the story. The only link they have to the main story is that Cagney had to put on 3 previews in 3 days to get a contract and that's what he did. I had a hard time believing that this was what the girls had been rehearsing during the entire movie and that these sets could fit in a movie theater. In this way the ""Sitting On A Backyard Fence"" was much more appropriate to the story.<br /><br />The productions at the end seemed to drag this frantically paced story to a halt and that was not a good thing. I was tired after seeing the first Musical sequence and then I realized there were another two coming up. These sequences got a lot a chuckles from the audience as well.<br /><br />All in all a great film with a sour ending.<br /><br />9/10",positive
"Well, this might be one of the funniest movies of all time, and Sandy gives a tour-de-force performance! Alas, her career never quite took off, but - at last - she will always be remembered for her three first-rate pictures: ""The King Of Comedy"", ""Dallas Doll"", and ""Without You I'm Nothing"". She dons into different personas from New York socialite to Diana Ross to create a biting and hilarious critique of popular culture in America. Sexy and fierce, tender and sensual, philosophical and melancholic, she convinces the audience in every scene, and she actually IS ""really pretty"". Watch this one (if you're not from Iowa), you'll certainly enjoy it!!",positive
"I'm sorry but I cannot even partly agree with some comments on this awful piece of sh...<br /><br />English is not my native language, because I'm a German citizen, so please do not blame me for inappropriate grammar structures or something *gg I cannot understand why this movie got such a high rating? 6.3??? Are you kidding me? This movie has completely no sense, not even a seem of good acting...<br /><br />When I looked at the comments on The Da Vinci Code, which has - I think - nearly the same rating, I had to bang my head on the table , because I watched 00 Schneider directly after Sakrileg, and oh my god , there are worlds between them.<br /><br />The majority of the posters in this board tears every hyped movie to pieces while rating this crime of movie making with a 6.3 and denominates Helge as a genius. Of course , he knows how to make money, but I think the main aspect of your opinions is the fact, that German isn't your native language and you just ignore - or rather don't notice the bunch of crap which is said in the sentences. OK , I must confess that some scenes ARE funny, but all in all , a 6.3 is just too much for my compatriot ;)",negative
"What a surprisingly good movie this one turned out to be. This is the type of film that I've been looking for ages. Particularly important for me was the fantastic-looking Chicago, which I still keep thinking about. The back cover doesn't do this film justice, it's superb, and in my top-5 for sure.",positive
"....so why on Earth would I see 'Sex Lives of the Potato Men'? Answer: Johnny vegas and Mackenzie Crook. Vegas I have seen live and thoroughly enjoyed. I think he is an intelligent and unique intellectual comic who manages to retain extreme oafishness. Crook I know only from probably the greatest comedy of the last 10 years along with 'Alan Partridge', 'The Office'. As Gareth he was simply hilarious, and I was interested in how he would convert to another character on the big screen.<br /><br />OK. So me and the boyfriend went down to the multiplex last night and the film was very funny, only because the mediocre nonsense dialogue and banter Ferris and Dave had was delivered with aplomb and enthusiasm by the talent of Vegas and Crook. They are destined for better things (have done better already infact) and I even believe Vegas would make a decent straight actor. The trite scenes where he says he misses his wife came almost close to touching, although the **SPOILER** tacked on scene at the end where he is taken back by his wife needed to be lengthened, it just wasnt believable. And throughout the film Vegas only appears to miss his wife 2 or 3 times.<br /><br />The film became grotesquely unfunny and plain old, well, grotesque, when sex was mentioned. Not, I add, when it was shown on screen. Tolly's gratuitous explanation of what was in his sandwiches and why was not even slightly funny, and just made me feel a little bit ill. Also totally unneccisary was the inclusion of the character of Jeremy picking his nose, before showing a close up of the bogey on his finger. Just him picking his nose would have raised a smile, he was a pathetic character and it would have just made him look as low as possible, but showing the snot close up was just not needed and was rank.<br /><br />One scene I did think was hilarious involving sex was Vegas in the threesome. His blokish conversation with the second bloke just highlighted the fact that threesomes arent always endless ecstasy. Not that I'd know.....<br /><br />That's about all I can say really. I will end with this, and this is actually my main critique of the film. This is supposed to revive the British film industry. It is no 'Trainspotting' that is for sure....it isn't even a 'Love Actually' (you'd have to have a heart of stone not to throw up at that one), and 3 million pounds really could have been put into a better project. 'Mike Basset England Manager' was a wonderful little known British comedy and was made for far less than 3 million. I only hope that the BFC will learn from 'Sex Lives of the Potato Men' and not get so gratuitous in future. Although the terrible reviews this film is getting are only enhancing the box office takings. :-)",negative
"I went to see this movie with the most positive expectations. I had seen Jacquet's previous movie (march of the penguins) and had heard a very positive review of this one on the radio. However, I was severely disappointed. Most of all, this movie is terribly boring. Literally NOTHING happens. I tried to describe the content of the movie to a friend, and we both ended up laughing because I could only stammer things like ""well then the winter comes, and then spring, and then there's an eagle, and a river, and one time it is dark, and the girl goes into a cave, and another time the fox has babies"" and so on. After about half an hour I began sighing, yawning, rolling my eyes, cursing the reviewer at the radio station, and hoping that it would be over soon. But the movie went on and on. When it finally ended I had sunken so deep into my chair that I must have looked somewhat similar to Stephen Hawking. The most annoying parts of the movie are (a) The girl, who is obviously there to give children someone to identify with. She wears the same clothes throughout the entire movie (one year), and shows exactly two facial expressions: Joy and Seriousness. She is cute, no question about that. However, a movie about the beauty of nature like this one would have done better without her all-too-human presence. I found myself constantly hoping that she might get eaten by a bear, drown in the river, or something similarly terrible. (b) The commentary by the girl's adult voice, which tells us nothing but negligible, obvious, boring, redundant things. (c) The music, which is desperately lacking subtlety. When the girl is happily jumping around, the music jumps around, too. When the fox is threatened by an eagle, the music becomes threatening, too. It reminded me of the very early days of film-making, and was just too predictable to enjoy. Admittedly, many of the children who saw the movie with me did obviously like it, at least they got somehow involved. Thus, my warning concerns adults only: If you are over ten years old, avoid this movie. You can get a better (and cheaper) sleep in most other places.",negative
"Not a very good movie but according to the info it's pretty accurate in depicting torture techniques. The purpose of the film was to show the brutality of the NK POW camps and that's done effectively enough, with surprising frankness for the time. Whatever technical flaws exist (and there are plenty) by watching this you'll see a forgotten corner of a forgotten war and some pretty nasty stuff - again, nasty because it's being done north of the DMZ and not in Guantanamo Bay.<br /><br />I don't think any of the Korean veterans brought up his torture when running for office, and if you watch the movies like this one and Pork Chop Hill in comparison to the Vietnam films. I don't know if it was the people in '54 being trapped in the WWII concepts (the boys tend to wisecrack a lot) or the war or what, but it's interesting to see this from the same system that 16 years later would be making movies like ""Go Tell The Spartans"".",negative
"Very interesting to find another reviewer who had the exact same reaction to this movie as I did: It was a heck of a lot better when I was 10 or 11 years old.<br /><br />Seeing it more than 30 years later, it's still okay, but it only mildly held my interest. What seemed hugely funny back then was only mildly amusing.<br /><br />Also, things that were astonishing to me as a 10-year-old came across as just silly. For example, in one scene Trinity is walking along and fires his revolver behind him and kills two men without even looking. In fact, he doesn't even bother to look and see if they're dead, because he knows he hit the mark. Um, yeah, right.<br /><br />In addition, a lot of the dialogue sounds quite wooden. Sorry, but 35 years later, it hasn't really aged that well.<br /><br />Although it's been a long time since I've seen that one as well, probably a better Terrence Hill film than this one would be My Name Is Nobody.",negative
"...and even then, even they can live without seeing it. To be honest, this film (if one deigns to call it that) is of real interest only to bondage freaks. Bettie Page fans will learn absolutely nothing new (and I do mean *nothing*), nor will they enjoy the warm fuzzies of experiencing anything familiar, loved, or cherished.<br /><br />Nevermind the abysmal screenplay, the wooden, less-than-community-theater acting, the utter absence of direction, the crappy lighting, or any of the rest of the bargain basement production values. This is definitely ""Hey, kids, let's make a movie!"" movie-making of the lowest order. I suppose one could be thankful that at least they knew how to run the camera. No, I'm sorry to say that none of that is germane to why this thing is so outright *wrong*.<br /><br />It's wrong because the young lady playing Bettie Page, a somewhat zaftig girl whose only resemblance to the Queen of Curves is dark hair and the trademark bangs, utterly fails to bring anything to the role beyond a willingness to be bound and gagged. This is apparently a good thing for her film career before and since this wretched excess, but not for the wretched excess itself, which consists primarily of a number of lovingly re-enacted B&D set-pieces sandwiched between horrendously awful faux-biographical scenes delineating Ms. Page's fall from grace (so to speak). There's actually probably more information, per se, about Page's life in the opening and closing credits than the rest of the movie.<br /><br />Do not be fooled. This is not a worthy companion film to ""The Notorious Bettie Page."" This is not a worthy film at all. This is a fetish piece that trades on the allure of one of the greatest pin-ups of all time, and does it without class, without style, and without any real sense of understanding the character of Bettie Page whatsoever. No true Bettie Page fan will find it to be anything but a disappointment, I guarantee that.<br /><br />Avoid at all costs. If free, remember that time is money, too. Yours may not be worth much, but I'm betting it's worth enough that you'll be sorry you wasted time with this one. That's it, I'm done, you've been warned.",negative
"Having seen most of Ringo Lam's films, I can say that this is his best film to date, and the most unusual. It's a ancient china period piece cranked full of kick-ass martial arts, where the location of an underground lair full of traps and dungeons plays as big a part as any of the characters. The action is fantastic, the story is tense and entertaining, and the set design is truely memorable. Sadly, Burning Paradise has not been made available on DVD and vhs is next-to-impossible to get your mitts on, even if you near the second biggest china-town in North America (like I do). If you can find it, don't pass it up.",positive
"Although it was released way back in 1967, IN COLD BLOOD still remains the benchmark by which all true-crime films are matched. Veteran writer/director Richard Brooks (ELMER GANTRY) adapted Truman Capote's non-fiction book into a chilling docudrama that retains a disturbing power even today, thirty-five years later.<br /><br />Robert Blake and Scott Wilson portray Perry Smith and Dick Hickock, two ex-cons who, on a tip from Hicock's old cellmate Floyd Wells, broke into the Holcomb, Kansas home of Herbert Clutter, looking for a wall safe supposedly containing $10,000. But no safe was ever found, and the two men instead wound up killing Mr. Clutter, his wife, and their two children, getting away with only a radio, a pair of binoculars, and a lousy forty dollars. Two months on the run, including an aimless ""vacation"" in northern Mexico, ended in Las Vegas when cops caught them in a stolen car. But it eventually comes out, after merciless grilling by Kansas law enforcement officials, that these two men committed that heinous crime in Holcomb. Tried and convicted on four counts of murder, they stew in jail over a five-year period of appeals and denials until both are hanged to death on April 14, 1965.<br /><br />Blake and Smith are absolutely chilling as the two dispassionate killers who show no remorse for what they've done but are concerned about getting caught. John Forsythe also does a good turn as Alvin Dewey, the chief detective investigating the crime, as does Gerald S. O'Laughlin as his assistant. In a tactic that is both faithful to Capote's book and a good artistic gambit all around, Brooks does not show the murders at the beginning; instead, he shows the two killers pulling up to the Clutter house as the last light goes out, then cuts to the next morning and the horrifying discovery of the bodies. Only during the ride back to Kansas, when Blake is questioned by Forsythe and narrates the story, do we see the true horror of what happened that night. We don't see that much blood being spilled in these scenes, but we don't need to. The shotgun blasts and the horrified look on the Clutters' faces as they know they are about to die are more than disturbing enough, so there is no need to resort to explicitly bloody slasher-film violence.<br /><br />Brooks wisely filmed IN COLD BLOOD in stark black-and-white, and the results are excellent thanks to Conrad Hall's expertise. The chilling jazz score by Quincy Jones is the capper. The end result is one of the most unsettling films of any kind ever made, devastating in its own low-key fashion. It is a 134-minute study of a crime that shook an entire state and indeed an entire nation, and should be seen, though viewer discretion is advised; the 'R' rating is there for a reason.",positive
"This is by far the most vapid, idiotic, insanely stupid show that has EVER been on the air, and this is coming from someone who remembers ""San Pedro Beach Bums"".<br /><br />My wife loves watching reality shows--and there was one episode of this drivel where the wannabes had to develop a ""walk"". The end result was straight out of Monty Python's ""Ministry of Silly Walks"" sketch. I couldn't laugh hard enough.<br /><br />And then there's the ubiquitous Ms. Banks (as in laughing all the way to the...). She has to be the most annoying self-important woman on TV since Rosie O'Donnell left ""The View"". As if modeling was doing great things for mankind. Please. I've never found her attractive, and I don't find her intelligent now that she has the temerity to open her mouth.<br /><br />Someone needs to tell these human clothes hangers to eat a healthy diet and actually look like real women.",negative
"I will never, ever forget watching this show around the age of 13. Even at the young age I remember thinking, ""This is a Baywatch rip off show without the one thing that makes Baywatch tolerable. The girls in bathing suits."" Nonetheless I was too small in those days to be the holder of the remote in my house. The high point of Pacific Blue was an episode in which a couple of thugged out gangsters are coming to whack someone with submachine guns ... on bikes!!! As a thirteen year old I never laughed so hard at something that was supposed to be taken seriously. Even I knew that the task of going out and acquiring Uzis (for murder) is a task that should never come before borrowing someones car for the day. That had been the defining moment of this show. Simple Crimes and situations tailor made by hack writing so they could be taken care of by the unsung hero of the crime fighting world The Bike Cop. Does not get much Dumber.",negative
"Remade today, this film would be a very creepy, very disturbing dark comedy. Stalking, obsession, and a web of lies and manipulations are given a 1948 gloss of aren't-they-cute harmlessness. Drake plays the stalker, an unabashed user of people, alternately pathetic and manipulative, Grant plays the stalking victim, alternately angry and oblivious.<br /><br />Vastly disturbing; I haven't been able to look at classic romances with the same suspension of disbelief since.<br /><br />",negative
"Sometimes, you're up late at night flipping through the stations, bored out of your mind, and wanting some light and fluffy romantic comedy that doesn't make you feel bipolar. And this movie fit that exact billing. Sure, the plot was ripped right out of the 1930s....the writing as schmaltzy as the Hallmark Greeting Card company's legendary poetry, and the one- dimensional characters were played by a cast plucked straight from Central Casting - but it was CUTE, and exactly what I needed last night. <br /><br />Lauren Holly and Costas Mandylor have great chemistry together - I liked it on ""Picket Fences,"" and I'm happy to say they still have it over 10 year later. Costas Mandylor, at 41, is still possibly one of the handsomest men to grace the screens since ol' Rudy Valentino kicked the bucket 80 years ago. RRROWRR! Bonus points for casting that funny man who used to be on the roller skates on that show about the cartoon lady. I always thought he was something straight out of a Hepburn-Grant comedy. BRAVO!<br /><br />Some people will probably say this was the corniest piece of cinema ever made, and I would probably have to agree - but come on! It's on the Hallmark Channel. What were you expecting? Just sit back, relax, eat some sesame sticks, and watch a sweet little movie with two cute people and down a bottle of Zinfandel. Trust me, you'll love and accept the schmaltz a whole lot more, and then you can go to sleep dreaming about Costas Mandylor swimming in a sea of tempered chocolate feeding you petit fours with minty fresh chocolate icing. YUMMO! (PS. Now I have a hankering for petit fours. THANKS A LOT, HALLMARK!)<br /><br />I really wish the evil girl had been cast with Rachel Ray, and maybe that dishy food nerd Alton Brown as the announcer instead of the creepy dude with the Van Dyk beard. Shudder! <br /><br />That would have made my night. But hey, check out ""Just Desserts.""",positive
"It's 1982, Two years after the Iranian Embassy Siege which involved the dramatic SAS Rescue from the Balconys, and with a War with Argentina over the Falkland Islands currently taking place, what better film to make than a Gung-Ho ""SAS"" Film that re-creates the Iranian Hostage siege, whilst using Britains Number one action hero of the day, Lewis Collins. throw in Edward Woodward and a few other Well known actors and you've got a winner on your hands?...Well maybe not! The film itself doesn't make the situation serious enough, whilst the acting is quite second rate. it's like a Movie long episode of ""The Professionals"", but without the formula. This film goes nowhere fast and is quite predictable. Maybe Cubby Brocoli watched this film and decided to ditch Lewis Collins as a Touted James Bond Replacement for Roger Moore. Watch it if your a fan of Lewis Collins or SAS stuff in General, if not, save your time.",negative
"I am obsessed! The story is amazing and the show is highly addictive, but I love it. I am on Season 2, disc 5, and I tell you that I am too attached to the characters now. For anything bad to happen to them would seriously affect my vote for the show. And, Michael is on my list now. Kidding... I am so happy to see there is a Season 3, because I was too afraid to go onto disc 6 thinking that it would be ending. I can't wait to see the rest now. Thanks to the directors/producers/and actors of Lost...I enjoy watching TV again. Before Lost I surfed through every channel going to bed sad because of my disappointment in television, but I have to say that Lost is my kind of entertainment!",positive
"I saw this a couple of nights back, not expecting too much and unsurprisingly it didn't deliver anything too exciting. The plot set up of a crew of vampire hunters (V-San, for vampire sanitation), going around in their spaceship periodically killing space vamps and rescuing people, is quite sound and had the film been handled better it might well have been something quite ace. Unfortunately after a fairly decent opening the sense of actual quality starts to drain away from the film, leaving something behind that, though vacantly watchable, is quite laughably bad. I don't expect anything too special from these films that pop up on the Sci Fi Channel and at least this wasn't one of their creature features with an atrocious cgi beast shambling about, but it was still pretty bad, mostly due to the writing and acting, but with a sterling contribution to the overall badness made by the horrible music. When the film opted just for a typical science fiction sounding weird noises approach to the soundtrack it did OK, but all too often hilariously bad soft rock intruded and pitched scenes into silliness. I would have tolerated the general cheesy acting and writing more were it not for the choice of music, which was a serious miscalculation, turning things from cheesy to lamely comical. Of the acting, Dominic Zamprogna was OK but bland as the nominal hero, whilst Leanne Adachi was pretty irritating as the tough girl of the vamp busting team and Aaron Pearl played another member who wasn't well written or interesting enough to make an impression. Though she didn't seem that good at the acting lark Natassia Malte did well through having a less irritating character than the others, and the fact that she is seriously nice to look at. The only serious name in the cast is Michael Ironside and he is underused though he does nicely, pretty amusing in a manner one suspects was intentional. He seems to have fun and earn his paycheck and his role is entertaining. The effects are OK on the whole, they are at least of the standards of the average science fiction TV show, and there are also a few scenes of blood splatter and a bit of fun gore as well. Things move along nicely, and I almost feel harsh rating this film badly, but then I remember bursting into laughter at regular intervals and realising that unless the film is an intentional comedy, which I don't think it is, then it simply doesn't succeed. Too much is lame, daft, unconvincing, its an OK effort I guess but it didn't appeal to me. Only give it a go if you really dig Sci Fi trash or unintended chuckles I'd say.",negative
"The past few months I have collected Voyager seasons 4 to 7 on DVD (I only had 1 to 3 on video before that, because Kes is my favourite character) and have just reached the end. I saw them when they were originally shown on TV here in the UK but had forgotten most of it. Am I satisfied with the ending? I think I am. Naturally as I fan I would have liked to have seen more about what happened to the characters when they got home but that's left to our imagination. In many ways ""Endgame"" is similar to Next Gen's ""All Good Things"" The involvement of the crew in the future, but mainly the captain. A new romance starting in the finale (Troi and Worf in Next Gen and Seven of Nine and Chakotay here), which results in death in the future. I truly loved ""Endgame,"" fair to all characters, Neelix appears although he left the ship two episodes earlier. B'elanna gives birth to her daughter with loving husband Tom. Tuvok is ill but returning home means he can be cured. Harry has always been the most anxious and determined but admits the journey is important. The Doctor, in the future, is well respected by all and finally chooses the name Joe! But of course the Captain has the largest role, meeting her future self who wants to get the crew home earlier to prevent casualties. The Borg are involved, as they have played a massive part in this period of Voyager. Alice Krige plays the Borg Queen again fantastically, just her voice and acting method are magnificent. I feel sorry for Susanna Thompson though, the TV Borg queen replaced by the movie Borg queen. Maybe she wasn't available though. The special effects are fantastic, the Borg sub space hub and the Borg queen falling apart! It's very tense. Especially when they come out of the Borg subspace corridor and say their location is right where they thought they'd be after they'd said they'd have to go in a corridor that leads back to the delta quadrant. And what a wonderful idea to get inside a Borg sphere for protection, on the DVD special features they say it was like the Trojan horse. Voyager could have continued. If it was more popular they would have stuck with their original idea of the crew realising the ship is their home, like in Harry's speech and what Tom said because his wife and child are there. And then they could have got home in a film!<br /><br />Overall, Voyager was a bit hit and miss. The sixth season seemed to be one good one followed by one less than good one. The two episodes set in the Holographic Irish village are horrible! My perception of Seven of Nine was that she took over, it all revolved around her, which wasn't true. When she first appeared, season 4 was focused on her for too many of the episodes but it evened out after that. And her character is ingenious at times, 20 years as a Borg drone gradually rediscovering her humanity. I like her, especially in ""Someone to Watch Over Me,"" ""Imperfection,"" and ""Human Error."" When Naomi Wildman was scared of her initially but then became her friend often by her side, that was lovely. Chakotay became my least favourite character. Gone was the chemistry with Janeway (will they/won't they?) and you'd never think he was first officer, he's completely pushed aside most of the time. I loved seeing Tom and B'elanna's relationship blossom against the odds. I always liked Neelix a lot. Tuvok was good at times, especially when he lost his logic, gained emotion and was friends with Neelix. Harry was annoying at times but a okay character at other times. The Doctor is probably my favourite, seeing how far he comes and comedy situations he creates (""Tinker, Tenor, Doctor, Spy"" is fantastic!). Janeway is my favourite Captain of any series and you can tell Kate Mulgrew is really enjoying it. <br /><br />I wish there was more, I love Voyager!",positive
"I'll tell you a tale of the summer of 1994. A friend and I attended a Canada Day concert in Barrie, and it was a who's who of the top Canadian bands of the age. We got there about 4am, waited in line most of the morning, and when the doors opened at 9am, we were among the first inside the gates. We then waited and waited in the hot sun, slowly broiling but we didn't care, because the headliners were among our favourites. At one point, early in the afternoon, I sat down and dozed off with my back to the barrier. I was awakened to my shock and dismay by a shrieking girl wearing a Rheostatics t-shirt. This is the reason I have hated the Rheostatics to this day. There's nothing reasonable, nor taste-determined, nor really anything except their fandom. Snotty of me, isn't it? So, I, in my hatred of the band, have denied myself the delight that is Whale Music.<br /><br />Desmond Howl had it all. It's hard to say what he's lost, since he lives in a fantastic mansion wedged between the ocean and the mountains (the BC region where the movie was shot is breathtaking). The life most of us dream of is dismantled by dreams, phantoms, and his own past, until the day a teenaged criminal breaks in...and, trite as it sounds, breaks him out.<br /><br />Canadian cinema suffers from several problems. Generally, a lack of money, as well as an insufferable lack of asking for help (as if somehow the feature would cease to be Canadian) leads to lower production values than American or British films, and most people don't like to watch anything that sounds or looks like, well, not like an American film. Next, Canadian screenwriters often seem so caught up in being weird that they lose sight of how to tell a good story, and tell it well. Third, they seem to think that gratuitous nudity (often full-frontal) makes something artistic. I'm sure anyone who watches enough Canadian movies, especially late at night on the CBC, knows exactly what I'm talking about. It's almost like a ""don't do this"" handbook exists out there somewhere and Canadian film-makers threw it out a long time ago.<br /><br />In the 90s and 00s, however, some films (such as Bruce McDonald's work and the brilliant C.R.A.Z.Y.) have broken this mold, and managed to maintain what makes them Canadian, while holding onto watchable production values and great stories. Whale Music is such a film, on the surface. Deeper than just its Canadian-isms, it's a deeply moving story of a man who's lost his grip, through grief and excess, who is redeemed by music then by love. And that redeems even the Rheostatics. :)",positive
"I saw this film first on my way home from Paris to Newark aboard Air France in August 1996. The film itself I believe is quite a masterpiece. It's the kind of film that people should be making. I still think Daniel Auteuil is one of the sexiest actors around. In this French film, he plays a divorced father and businessman who has lost his zest for life until he across a Down Syndrome man who lives in an institution with other Down Syndrome patients. The actors including the actor who actually has Down Syndrome create a believable friendship and relationship between these two unlikely men. Daniel's life and ours changes forever with the Down Syndrome man. He realizes that life is not just work and not play but for the living and loving and that's what life should be all about. The ending is kind of silly though but I still think it's one of my favorite movies. It's enough to bring a tear to your eye.",positive
"What Game Over: Kasparov and the Machine does best is to delve into Garry Kasparov's psyche during the 1997 competition against IBM's Deep Blue. You see him becoming more and more paranoid, and increasingly unravelled, all because in the second game, Deep Blue made a move that seemed too human for his preconceived notion of chess computers. Kasparov thought then, and still does, that IBM cheated.<br /><br />Game Over tries to seem unbiased, but it is clear that the director thinks that IBM cheated. However, they give no real evidence to support the cheating claim, only intimations that IBM's security surrounding the computer room was because IBM really had grandmasters hidden in there overriding the computer on certain key occasions, and Kasparov's assertion that the computer didn't play like a computer usually does at one point in game two. In game two, Kasparov played a game that was designed to trick the computer, attempting to sacrifice a pawn in a situation where previous computer chess programs would have taken the pawn, leading to the computer's eventual loss. Deep Blue didn't take the bait, and Kasparov was so rattled because the computer seemed to play like a human that he didn't even see that he could have played Deep Blue to a draw and ended up resigning. That game psyched him out so much that he was unable to recover, and after playing games 3,4, and 5 to draws, lost game 6 horribly.<br /><br />The question of whether IBM cheated all comes down to that single move in game two, where the Deep Blue made the move that any human would make but that had, up to that point, tripped up computers. Joel Benjamin, a chess grandmaster on IBM's programming team explained in the documentary that they knew that chess computers always got tripped up in that situation, and consequently spent a lot of time and effort programming Deep Blue so that it wouldn't make the mistake that other computers do. If you believe Benjamin's assertion, then the case is clear, IBM did not cheat. Unfortunately, the director quickly moved on and never mentioned IBM's explanation for the rest of the movie, preferring to cut between shots of the chess playing hoax of the 19th century, The Turk, and shots of Deep Blue, hinting that Deep Blue was really controlled by a human as well. As someone who has an understanding of programming, the explanation by IBM makes perfect sense--if you knew what you were doing, it would not be terribly difficult to put something in the code so that, if thus and so conditions are reached, then do thus and so--in other words, tell the computer what to do if a situation like the one that Kasparov created in game 2 ever happened. This isn't cheating, it's doing a good job of programming a chess computer.<br /><br />In the end, it's eminently clear that the director thinks that IBM cheated, and the repeated comments about IBM's stock rising 15% the day that Deep Blue won suggest the idea that IBM cheated to pump its stock price (Kasparov even compares IBM and Deep Blue to Enron). However, there is plenty of outside opinion, within both the chess and computer science communities, that Deep Blue won fair and square and that Kasparov lost because he simply couldn't get past his view of computers as ""dumb machines"" and got psyched out by a machine that didn't seem so dumb after all. I just wish that the director had let us see the alternative opinion.<br /><br />",negative
"The Israeli/Palestinian conflict persists and while the world may be aware of the violence surrounding the division of the two countries, few have a clue to the other aspect of the division - the group of people who want peace and work toward eradicating the separation. Eytan Fox, in THE BUBBLE ('Ha-Buah'), has created a much needed alternative viewpoint of the schism, electing to tell a story that contains some fine humor, a lot of love, and a taste of brutal reality. It is a window into a situation that begs for understanding.<br /><br />In Tel Aviv three close friends are roommates: Lulu (Daniela Virtzer), a beautiful young woman with strong opinions; Yali (Alon Friedman), a very 'out' gay young man who works in a popular café; and Noam (Ohad Knoller), a handsome, somewhat shy fellow who, in addition to his day job in a music shop, is a member of the National Guard and therefore spends his free time serving as a guard at the city's checkpoints. It is during one of these guard duty weekends that he meets a young Palestinian named Ashraf (Yousef 'Joe' Sweid), and a mutual attraction occurs. The three friends decide to 'stowaway' the illegally present Ashraf (whom they nickname with an Israeli name) and while Ashraf and Noam settle into a love relationship, Yali hires Ashraf at his café, and Yali and Lulu both proceed to find love interests, too. All goes well until Ashraf must return home for his sister's wedding. Though in Tel Aviv Ashraf has been able to be openly gay with Noam, life is far different in Jerusalem: Ashraf is told he must marry his sister's groom-to-be sister. In an attempt to rescue Ashraf from his fate, Noam and Lulu disguise themselves as French reporters to gain access to Ashraf. In a moment of supposed seclusion, Noam and Ashraf are discovered kissing by the groom-to-be, and this act gives cause for blackmail in order for Ashraf to remain 'in the closet'.<br /><br />While the young people in Tel Aviv are dancing at an event to raise attention for peaceful coexistence, an attack occurs in Jerusalem - one that has grave consequences not only immediately, but also in the revenge mission Ashraf must now assume. The ending is tragic on many levels and it underlines just how serious the problem between these two countries is.<br /><br />The acting is so very natural that from both the comedic and the tragic aspects the audience completely believes in these beautiful young people. The story finds the right balance between the serious and the lighthearted and it is this balance than makes Eytan Fox such a fine writer/director. More people should watch this important and very fine film. In Hebrew, Arabic, and English with subtitles. Grady Harp",positive
I expect the same excitement as I SPIT ON YOUR GRAVE but I was let down by just junk how can you even call this a movie ( its kinda of a mini porno) . It made my sick when the guy was made to eat his own business. There is no story line to it at all it jumps to quickly from each murder. If you like seeing a women naked or even mens parts then there's spots in the movie for and there's even a masturbation spot in the movie which makes it a porno and not a movie at all. I have seen some dumb movies in my time but this is number 1 . I want be watching it again at all. The actors even look bored during the movie to me so they probably were in need of money badly to make this movie.,negative
"I thought that I was never going to find a horror movie as bad as ""The Return of the Texas Chainsaw Massacre"", but this film compete with it.<br /><br />I´m not a person that get asleep when watching a movie, but I did it 15 minutes after the Trance started. I woke up, and started to watching it agian. Why did I deserve that? All the movie was a torture, I have to use fast forward to watch it complete.<br /><br />I can´t stand why one of my favourites actors of all time (MR. WALKEN) could done this thing. I have to think that he made the director a favor, or he was really in the need of money, because film after film he is doing, he is ruining himself; and so fast...<br /><br />What about the movie? it´s not scary, stupid plot, characters are awful (but I really liked the one played by Jared Harris), effects are very poor, lack of deaths & blood, etc; in three words, it has anything. And I mean it. Can´t stand how a director can make a film like this.<br /><br />Anyway, When I got more disappointed was when I saw in the video cover, that the film was presented by ""Stephen King"", I think he could never present this crap, no? (I rented it in Argentina). I not recommend it in a million years.<br /><br />I rate this movie with a 2 out of 10. (As I say in my ""Return of the Texas Chainsaw Massacre"" review, there will be always a worse movies, thats why it don´t deserves a 1 out of 10)",negative
