issued	negative:-9.224604815989887	positive:-10.323217104657997
amusing.	negative:-9.224637676677007	positive:-9.630102784785171
littered	negative:-9.630069924098052	positive:-9.630069924098052
Sarah	negative:-9.63020136036808	positive:-8.531589071699969
Justin	negative:-9.630234216736469	positive:-8.3774712482411
Jeepers	negative:-9.630069924098052	positive:-9.630069924098052
interrupt	negative:-10.323184242891017	positive:-9.630037062331072
Davis	negative:-8.714042047490729	positive:-8.377569810869517
buddy-comedy	negative:-10.323184242891017	positive:-9.630037062331072
shame.	negative:-9.224637676677007	positive:-9.630102784785171
proves	negative:-8.377766906987361	positive:-7.925781783244304
body	negative:-7.434027651737153	positive:-7.233356956275002
scare	negative:-8.531786193719137	positive:-8.244104121267357
Pair	negative:-10.323184242891017	positive:-9.630037062331072
Massacre	negative:-8.713976340151197	positive:-8.713976340151197
nerdy	negative:-10.323348540928025	positive:-8.377438391872712
okay	negative:-7.925716088854581	positive:-8.714173449218851
Eric	negative:-8.937284151719721	positive:-7.925683240041241
effected	negative:-10.323184242891017	positive:-9.630037062331072
bonus	negative:-9.630234216736469	positive:-8.3774712482411
Creepers	negative:-9.630069924098052	positive:-9.630069924098052
Things	negative:-8.531720490696776	positive:-8.531720490696776
truck	negative:-8.937054179808134	positive:-8.937054179808134
dead	negative:-6.828876035635559	positive:-6.7144656844578146
Monster	negative:-9.630168502920114	positive:-8.71387777104596
Throw	negative:-9.630135644392501	positive:-8.936988463832558
build	negative:-7.6158895893503304	positive:-7.92604451765417
veins	negative:-10.323282824952447	positive:-8.713844912518347
counting	negative:-10.323217104657997	positive:-9.224604815989887
Aimee	negative:-9.630069924098052	positive:-9.630069924098052
twist	negative:-7.551449575822552	positive:-7.759088940600797
loudmouth	negative:-10.323184242891017	positive:-9.630037062331072
hitchhiker	negative:-9.630069924098052	positive:-9.630069924098052
Chainsaw	negative:-9.224670536284338	positive:-9.224670536284338
nightmare	negative:-9.63020136036808	positive:-8.531589071699969
skill	negative:-9.224801963917187	positive:-8.377504103529983
delivers	negative:-8.126518168780708	positive:-7.925847473318557
stalking	negative:-8.937054179808134	positive:-8.937054179808134
generic	negative:-8.937054179808134	positive:-8.937054179808134
risk.	negative:-10.323217104657997	positive:-9.224604815989887
Urich	negative:-10.323184242891017	positive:-9.630037062331072
well-made	negative:-10.323249965345116	positive:-8.936955604225226
effective	negative:-7.925978840522924	positive:-7.758924755859757
Harley	negative:-10.323184242891017	positive:-9.630037062331072
offensive	negative:-8.126321085610973	positive:-8.714107750513092
mindless	negative:-9.224801963917187	positive:-8.377504103529983
keeping	negative:-8.531753342747567	positive:-8.377602662920308
self-proclaimed	negative:-10.323217104657997	positive:-9.224604815989887
Adam	negative:-8.244038418244994	positive:-8.93718559880494
prior	negative:-8.714140600405512	positive:-8.020993419845567
Texas	negative:-8.126452478706454	positive:-8.126452478706454
Jungman	negative:-10.323184242891017	positive:-9.630037062331072
ladies	negative:-8.377668363784299	positive:-8.244136971159776
Adding	negative:-9.630069924098052	positive:-9.630069924098052
Brooks	negative:-10.323249965345116	positive:-8.936955604225226
Garlin	negative:-10.323184242891017	positive:-9.630037062331072
tone.	negative:-10.323184242891017	positive:-9.630037062331072
recognize	negative:-9.630267072025351	positive:-8.24397271090546
deals	negative:-8.531884740159228	positive:-7.925748936588912
Your	negative:-9.22470339481195	positive:-8.937021322360168
corny	negative:-8.377569810869517	positive:-8.714042047490729
wrote	negative:-7.433929179694927	positive:-7.379861958424652
obesity	negative:-10.323184242891017	positive:-9.630037062331072
Enthusiasm	negative:-10.323184242891017	positive:-9.630037062331072
stand-up	negative:-9.224736252259914	positive:-8.713910628493924
kindergarten	negative:-9.630069924098052	positive:-9.630069924098052
triumphs	negative:-9.630135644392501	positive:-8.936988463832558
joy	negative:-8.714271989185098	positive:-7.684652572003941
Jeff	negative:-8.531753342747567	positive:-8.377602662920308
fairy	negative:-9.224670536284338	positive:-9.224670536284338
Primarily	negative:-10.323184242891017	positive:-9.630037062331072
inability	negative:-10.323249965345116	positive:-8.936955604225226
Ending	negative:-10.323249965345116	positive:-8.936955604225226
disappoints	negative:-9.630069924098052	positive:-9.630069924098052
Curb	negative:-10.323184242891017	positive:-9.630037062331072
poignant	negative:-10.323512811975622	positive:-7.838606162187622
niece	negative:-9.630102784785171	positive:-9.224637676677007
sinks	negative:-8.936988463832558	positive:-9.630135644392501
toll	negative:-10.323184242891017	positive:-9.630037062331072
tones	negative:-10.323184242891017	positive:-9.630037062331072
core	negative:-8.377504103529983	positive:-9.224801963917187
offer	negative:-8.021157653122883	positive:-8.021157653122883
abruptly	negative:-9.630168502920114	positive:-8.71387777104596
unpredictable	negative:-9.630102784785171	positive:-9.224637676677007
absurd	negative:-8.244038418244994	positive:-8.93718559880494
experiments	negative:-8.937054179808134	positive:-8.937054179808134
smile.	negative:-10.323184242891017	positive:-9.630037062331072
speech	negative:-8.244202667707446	positive:-8.126419632051062
prison	negative:-8.714140600405512	positive:-8.020993419845567
baggage	negative:-10.323184242891017	positive:-9.630037062331072
crash	negative:-8.377602662920308	positive:-8.531753342747567
neighborhood	negative:-8.53168763756669	positive:-8.714009194360644
McGavin	negative:-10.323184242891017	positive:-9.630037062331072
scumbags	negative:-10.323184242891017	positive:-9.630037062331072
Darren	negative:-10.323184242891017	positive:-9.630037062331072
Arnold	negative:-9.630168502920114	positive:-8.71387777104596
Manchurian	negative:-10.323184242891017	positive:-9.630037062331072
Stang	negative:-10.323184242891017	positive:-9.630037062331072
1950	negative:-8.937119891465406	positive:-8.531654783357242
subtlety	negative:-8.713976340151197	positive:-8.713976340151197
lurk	negative:-10.323184242891017	positive:-9.630037062331072
overripe	negative:-10.323184242891017	positive:-9.630037062331072
Board	negative:-10.323184242891017	positive:-9.630037062331072
Golden	negative:-10.323348540928025	positive:-8.377438391872712
Arm	negative:-10.323217104657997	positive:-9.224604815989887
Candidate	negative:-10.323184242891017	positive:-9.630037062331072
intact	negative:-9.630102784785171	positive:-9.224637676677007
Chairman	negative:-10.323184242891017	positive:-9.630037062331072
steal	negative:-8.244169819973116	positive:-8.244169819973116
beating	negative:-9.22470339481195	positive:-8.937021322360168
degrading	negative:-9.224637676677007	positive:-9.630102784785171
utterly	negative:-7.232995844704018	positive:-8.37812814900702
'Party	negative:-10.323184242891017	positive:-9.630037062331072
outrageous	negative:-8.37763551389188	positive:-8.37763551389188
DiCamillo	negative:-10.323184242891017	positive:-9.630037062331072
thumbs	negative:-8.937152745674855	positive:-8.377536957739432
frightening	negative:-8.531786193719137	positive:-8.244104121267357
99	negative:-9.224637676677007	positive:-9.630102784785171
Acuna	negative:-10.323184242891017	positive:-9.630037062331072
Margera	negative:-9.630069924098052	positive:-9.630069924098052
tagline	negative:-8.531589071699969	positive:-9.63020136036808
Brandon	negative:-9.224637676677007	positive:-9.630102784785171
reacts	negative:-9.630135644392501	positive:-8.936988463832558
flirt	negative:-10.323249965345116	positive:-8.936955604225226
Raab	negative:-10.323184242891017	positive:-9.630037062331072
crazy	negative:-7.925913159077909	positive:-7.925913159077909
blast	negative:-8.713943484862313	positive:-8.937087036176523
minimum	negative:-8.937021322360168	positive:-9.22470339481195
Jay	negative:-8.937054179808134	positive:-8.937054179808134
funniest	negative:-7.925978840522924	positive:-7.758924755859757
cameos	negative:-8.713976340151197	positive:-8.713976340151197
Troopers	negative:-9.630069924098052	positive:-9.630069924098052
telling	negative:-7.490956282392936	positive:-7.551580904209372
Keep	negative:-9.63020136036808	positive:-8.531589071699969
bonanza	negative:-10.323184242891017	positive:-9.630037062331072
warned	negative:-8.244038418244994	positive:-8.93718559880494
Hawk	negative:-10.323184242891017	positive:-9.630037062331072
slept	negative:-9.630102784785171	positive:-9.224637676677007
morally	negative:-8.937119891465406	positive:-8.531654783357242
directing	negative:-7.233258484232776	positive:-7.616250736488881
amped	negative:-10.323184242891017	positive:-9.630037062331072
Wilson	negative:-9.224736252259914	positive:-8.713910628493924
Number	negative:-9.224670536284338	positive:-9.224670536284338
imaginable	negative:-9.224670536284338	positive:-9.224670536284338
2006	negative:-9.224736252259914	positive:-8.713910628493924
Pontius	negative:-10.323184242891017	positive:-9.630037062331072
Luke	negative:-9.22470339481195	positive:-8.937021322360168
Ryan	negative:-9.225097612951089	positive:-7.551121179379418
recent	negative:-7.7591546069501	positive:-7.433732206515471
witness	negative:-8.714042047490729	positive:-8.377569810869517
perform	negative:-8.714074899541522	positive:-8.244071270295786
Mat	negative:-10.323184242891017	positive:-9.630037062331072
appalling	negative:-8.020960569953147	positive:-8.937251301827303
animal	negative:-8.377602662920308	positive:-8.531753342747567
Hoffman	negative:-10.32347995992483	positive:-7.9255846871264595
absent	negative:-8.244104121267357	positive:-8.531786193719137
among	negative:-7.328962494038909	positive:-6.957398937606426
gasping	negative:-9.630069924098052	positive:-9.630069924098052
stunts	negative:-8.713976340151197	positive:-8.713976340151197
Jason	negative:-8.126353935503392	positive:-8.531819043611558
chances	negative:-9.224769108628303	positive:-8.531621928068358
crying	negative:-8.713976340151197	positive:-8.713976340151197
'Wee	negative:-10.323184242891017	positive:-9.630037062331072
Tony	negative:-8.244202667707446	positive:-8.126419632051062
psychologically	negative:-9.630168502920114	positive:-8.71387777104596
Despite	negative:-7.6848496228108445	positive:-7.926011679627733
Jackass	negative:-9.224670536284338	positive:-9.224670536284338
ones	negative:-7.4915142357034386	positive:-6.828220018293175
Miami	negative:-10.323217104657997	positive:-9.224604815989887
England	negative:-8.937284151719721	positive:-7.925683240041241
Dolphins	negative:-10.323184242891017	positive:-9.630037062331072
did.	negative:-8.713910628493924	positive:-9.224736252259914
guidance	negative:-9.630234216736469	positive:-8.3774712482411
Ehren	negative:-10.323184242891017	positive:-9.630037062331072
god	negative:-7.615725388433721	positive:-8.532016120307876
Lacy	negative:-10.323184242891017	positive:-9.630037062331072
Chandrasekhar	negative:-10.323184242891017	positive:-9.630037062331072
Knoxville	negative:-10.323249965345116	positive:-8.936955604225226
BMX	negative:-10.323184242891017	positive:-9.630037062331072
literally	negative:-7.616217910319857	positive:-7.279745673698644
Johnny	negative:-8.937284151719721	positive:-7.925683240041241
Tremaine	negative:-10.323184242891017	positive:-9.630037062331072
politically	negative:-8.937152745674855	positive:-8.377536957739432
comedic	negative:-8.244301204437091	positive:-7.838836096328928
Super	negative:-8.937021322360168	positive:-9.22470339481195
mercy.	negative:-10.323184242891017	positive:-9.630037062331072
include	negative:-8.021289020327249	positive:-7.684816783706036
legend	negative:-8.531786193719137	positive:-8.244104121267357
Space	negative:-9.224867671256721	positive:-8.12625538258861
haunt	negative:-9.63020136036808	positive:-8.531589071699969
Bam	negative:-9.630102784785171	positive:-9.224637676677007
Beerfest	negative:-10.323184242891017	positive:-9.630037062331072
beg	negative:-10.323184242891017	positive:-9.630037062331072
skateboard	negative:-10.323217104657997	positive:-9.224604815989887
McGhehey	negative:-10.323184242891017	positive:-9.630037062331072
filming	negative:-7.758957594964566	positive:-7.8390003026381025
'Raab	negative:-10.323184242891017	positive:-9.630037062331072
sickening	negative:-8.71387777104596	positive:-9.630168502920114
incorrect	negative:-9.630102784785171	positive:-9.224637676677007
director/actor	negative:-10.323184242891017	positive:-9.630037062331072
explicit	negative:-9.630102784785171	positive:-9.224637676677007
Office	negative:-9.224670536284338	positive:-9.224670536284338
Due	negative:-9.630102784785171	positive:-9.224637676677007
timing	negative:-8.377504103529983	positive:-9.224801963917187
factors	negative:-10.323217104657997	positive:-9.224604815989887
eat	negative:-7.684816783706036	positive:-8.021289020327249
Dunn	negative:-10.323249965345116	positive:-8.936955604225226
celebrity	negative:-8.713910628493924	positive:-9.224736252259914
laughing	negative:-7.49089062035542	positive:-7.685046634796378
Himself	negative:-10.323217104657997	positive:-9.224604815989887
life-threatening	negative:-9.630069924098052	positive:-9.630069924098052
gang	negative:-8.12655101219971	positive:-7.838868939747931
Steve-O	negative:-9.630069924098052	positive:-9.630069924098052
Clerks	negative:-9.224637676677007	positive:-9.630102784785171
revolting	negative:-8.936988463832558	positive:-9.630135644392501
Boy	negative:-8.531720490696776	positive:-8.531720490696776
never-before-seen	negative:-10.323184242891017	positive:-9.630037062331072
jumping	negative:-8.937021322360168	positive:-9.22470339481195
graphic	negative:-8.937349848267392	positive:-7.758694851925745
recycled	negative:-8.71387777104596	positive:-9.630168502920114
spy	negative:-9.22470339481195	positive:-8.937021322360168
Terrible	negative:-8.126189675249076	positive:-10.323414252585296
was.	negative:-8.936955604225226	positive:-10.323249965345116
Ken	negative:-8.713976340151197	positive:-8.713976340151197
principal	negative:-9.224637676677007	positive:-9.630102784785171
talked	negative:-8.713976340151197	positive:-8.713976340151197
Kate	negative:-8.531884740159228	positive:-7.925748936588912
Nelligan	negative:-9.630037062331072	positive:-10.323184242891017
Costner	negative:-9.630069924098052	positive:-9.630069924098052
Follett	negative:-9.630037062331072	positive:-10.323184242891017
non-stop	negative:-8.531621928068358	positive:-9.224769108628303
bench	negative:-9.224670536284338	positive:-9.224670536284338
Wonderful	negative:-8.937152745674855	positive:-8.377536957739432
park	negative:-8.377668363784299	positive:-8.244136971159776
Storm	negative:-9.224604815989887	positive:-10.323217104657997
Stone	negative:-8.714074899541522	positive:-8.244071270295786
JFK	negative:-9.224637676677007	positive:-9.630102784785171
instance	negative:-8.021124808625153	positive:-8.12648532428298
uninteresting	negative:-8.020862013800699	positive:-10.323447106794745
Sutherland	negative:-8.937152745674855	positive:-8.377536957739432
Needle	negative:-9.630102784785171	positive:-9.224637676677007
slob	negative:-9.224604815989887	positive:-10.323217104657997
slug	negative:-9.224604815989887	positive:-10.323217104657997
Willis	negative:-8.937087036176523	positive:-8.713943484862313
punish	negative:-9.630037062331072	positive:-10.323184242891017
strongly	negative:-8.53168763756669	positive:-8.714009194360644
10-yr-old	negative:-9.630037062331072	positive:-10.323184242891017
excuse	negative:-7.105129638402384	positive:-9.225393174602475
hated	negative:-7.925847473318557	positive:-8.126518168780708
accordingly	negative:-9.224604815989887	positive:-10.323217104657997
Ebert	negative:-9.224637676677007	positive:-9.630102784785171
dweeby	negative:-9.630037062331072	positive:-10.323184242891017
unless	negative:-6.991965116273949	positive:-8.714731714015052
disagreed	negative:-9.630037062331072	positive:-10.323184242891017
Shaggy	negative:-9.630037062331072	positive:-10.323184242891017
swimming	negative:-8.937054179808134	positive:-8.937054179808134
cruel	negative:-8.937119891465406	positive:-8.531654783357242
captured	negative:-8.377865440480617	positive:-7.684718259920672
Unless	negative:-8.24400556511491	positive:-9.224834818126634
Banky	negative:-9.630037062331072	positive:-10.323184242891017
wasting	negative:-8.020894866930785	positive:-9.630332779364885
Karate	negative:-9.224604815989887	positive:-10.323217104657997
5.5	negative:-8.936955604225226	positive:-10.323249965345116
brutal	negative:-8.021223338882233	positive:-7.8389017820882785
Wow.	negative:-9.630037062331072	positive:-10.323184242891017
nailed	negative:-9.630037062331072	positive:-10.323184242891017
flying	negative:-8.531819043611558	positive:-8.126353935503392
reaction	negative:-8.244136971159776	positive:-8.377668363784299
mutt	negative:-9.630037062331072	positive:-10.323184242891017
accompanying	negative:-9.630069924098052	positive:-9.630069924098052
lessons	negative:-8.244136971159776	positive:-8.377668363784299
loudly	negative:-9.630037062331072	positive:-10.323184242891017
80	negative:-7.433797868552988	positive:-7.616119425346943
dogs	negative:-9.22470339481195	positive:-8.937021322360168
about.	negative:-8.713943484862313	positive:-8.937087036176523
prepared	negative:-8.126321085610973	positive:-8.714107750513092
judge	negative:-8.531720490696776	positive:-8.531720490696776
Fiction	negative:-8.937119891465406	positive:-8.531654783357242
outer	negative:-8.71387777104596	positive:-9.630168502920114
Edwards	negative:-9.224670536284338	positive:-9.224670536284338
Underdog	negative:-9.630037062331072	positive:-10.323184242891017
sacrifices	negative:-9.224637676677007	positive:-9.630102784785171
Pulp	negative:-8.937054179808134	positive:-8.937054179808134
punishment.	negative:-9.630037062331072	positive:-10.323184242891017
diapers	negative:-9.630037062331072	positive:-10.323184242891017
belches	negative:-9.630037062331072	positive:-10.323184242891017
Dog	negative:-8.713943484862313	positive:-8.937087036176523
unusual	negative:-8.377898282820965	positive:-7.615758230774069
Puddy	negative:-9.630037062331072	positive:-10.323184242891017
target	negative:-8.936988463832558	positive:-9.630135644392501
four	negative:-7.105720499764112	positive:-7.28007388690889
freezing	negative:-9.630069924098052	positive:-9.630069924098052
abandon	negative:-9.630102784785171	positive:-9.224637676677007
noir	negative:-8.937054179808134	positive:-8.937054179808134
co-wrote	negative:-10.323282824952447	positive:-8.713844912518347
level	negative:-7.2338491710874795	positive:-6.828384062979315
Flynn	negative:-10.323249965345116	positive:-8.936955604225226
greed-motivated	negative:-10.323184242891017	positive:-9.630037062331072
compromised	negative:-9.630069924098052	positive:-9.630069924098052
lie	negative:-9.224834818126634	positive:-8.24400556511491
lends	negative:-8.936988463832558	positive:-9.630135644392501
twist-laden	negative:-10.323184242891017	positive:-9.630037062331072
unemployed	negative:-10.323249965345116	positive:-8.936955604225226
sinking	negative:-9.630168502920114	positive:-8.71387777104596
Dallas	negative:-9.630069924098052	positive:-9.630069924098052
graveyard	negative:-9.224736252259914	positive:-8.713910628493924
boring.	negative:-8.936988463832558	positive:-9.630135644392501
meaty	negative:-9.630102784785171	positive:-9.224637676677007
Carhart	negative:-10.323184242891017	positive:-9.630037062331072
realizing	negative:-10.323249965345116	positive:-8.936955604225226
Marc	negative:-10.323348540928025	positive:-8.377438391872712
cinematographer	negative:-9.630135644392501	positive:-8.936988463832558
climax	negative:-7.925847473318557	positive:-8.126518168780708
principles	negative:-10.323184242891017	positive:-9.630037062331072
complicate	negative:-9.630069924098052	positive:-9.630069924098052
co-stars	negative:-9.224670536284338	positive:-9.224670536284338
residents	negative:-9.630135644392501	positive:-8.936988463832558
Rick	negative:-8.937054179808134	positive:-8.937054179808134
Rock	negative:-8.377668363784299	positive:-8.244136971159776
corrupt	negative:-8.713910628493924	positive:-9.224736252259914
Cage	negative:-9.224670536284338	positive:-9.224670536284338
Lara	negative:-10.323217104657997	positive:-9.224604815989887
trouble	negative:-7.839098813482584	positive:-7.5514167410308035
deputies	negative:-10.323184242891017	positive:-9.630037062331072
moodiness	negative:-10.323217104657997	positive:-9.224604815989887
Walshs	negative:-10.323184242891017	positive:-9.630037062331072
before.	negative:-9.630168502920114	positive:-8.71387777104596
assortment	negative:-9.224637676677007	positive:-9.630102784785171
Dahl	negative:-10.323184242891017	positive:-9.630037062331072
Boyle	negative:-9.630168502920114	positive:-8.71387777104596
Walsh	negative:-9.224670536284338	positive:-9.224670536284338
Dan	negative:-8.714074899541522	positive:-8.244071270295786
Waynes	negative:-10.323184242891017	positive:-9.630037062331072
checking	negative:-8.937119891465406	positive:-8.531654783357242
grand	negative:-8.377668363784299	positive:-8.244136971159776
J.T	negative:-10.323184242891017	positive:-9.630037062331072
morbid	negative:-9.630069924098052	positive:-9.630069924098052
logical	negative:-9.63020136036808	positive:-8.531589071699969
appreciably	negative:-10.323184242891017	positive:-9.630037062331072
bum	negative:-10.323217104657997	positive:-9.224604815989887
husbands	negative:-10.323217104657997	positive:-9.224604815989887
schemes	negative:-10.323184242891017	positive:-9.630037062331072
Timothy	negative:-9.630168502920114	positive:-8.71387777104596
Dwight	negative:-10.323217104657997	positive:-9.224604815989887
Nicolas	negative:-10.323184242891017	positive:-9.630037062331072
cameo	negative:-7.926011679627733	positive:-7.6848496228108445
Lyle	negative:-10.323184242891017	positive:-9.630037062331072
Reshovsky	negative:-10.323184242891017	positive:-9.630037062331072
tune.	negative:-10.323217104657997	positive:-9.224604815989887
Red	negative:-8.531884740159228	positive:-7.925748936588912
West	negative:-8.714074899541522	positive:-8.244071270295786
Wayne	negative:-9.224801963917187	positive:-8.377504103529983
drawing	negative:-9.224769108628303	positive:-8.531621928068358
Suzanne	negative:-10.323184242891017	positive:-9.630037062331072
Shor	negative:-10.323184242891017	positive:-9.630037062331072
insists	negative:-9.22470339481195	positive:-8.937021322360168
temptation	negative:-9.630135644392501	positive:-8.936988463832558
leg	negative:-8.244071270295786	positive:-8.714074899541522
intentions	negative:-8.713943484862313	positive:-8.937087036176523
Yoakam	negative:-10.323184242891017	positive:-9.630037062331072
cowboy	negative:-9.224834818126634	positive:-8.24400556511491
8/10	negative:-10.323677056042674	positive:-7.490463711986458
accepts	negative:-9.22470339481195	positive:-8.937021322360168
June	negative:-8.937054179808134	positive:-8.937054179808134
Jesus	negative:-8.713910628493924	positive:-9.224736252259914
rendering	negative:-10.323348540928025	positive:-8.377438391872712
miscast	negative:-8.126222529458525	positive:-9.6302999262348
Magdalene	negative:-10.323184242891017	positive:-9.630037062331072
Because	negative:-7.551548073729551	positive:-7.551548073729551
Paine	negative:-10.323184242891017	positive:-9.630037062331072
uncompelling	negative:-10.323184242891017	positive:-9.630037062331072
Cash	negative:-10.323184242891017	positive:-9.630037062331072
too.	negative:-9.63020136036808	positive:-8.531589071699969
distributed	negative:-9.224670536284338	positive:-9.224670536284338
CD.	negative:-10.323184242891017	positive:-9.630037062331072
again.	negative:-8.937054179808134	positive:-8.937054179808134
widely	negative:-9.630135644392501	positive:-8.936988463832558
Gospel	negative:-10.323184242891017	positive:-9.630037062331072
financed	negative:-10.323217104657997	positive:-9.224604815989887
Gangsta	negative:-10.323184242891017	positive:-9.630037062331072
OK	negative:-6.587353222538419	positive:-7.491809496765571
flawless	negative:-8.937251301827303	positive:-8.020960569953147
security	negative:-8.937021322360168	positive:-9.22470339481195
hallway	negative:-10.323184242891017	positive:-9.630037062331072
indicating	negative:-9.224637676677007	positive:-9.630102784785171
Cahill	negative:-10.323184242891017	positive:-9.630037062331072
sequel.	negative:-9.630069924098052	positive:-9.630069924098052
location	negative:-8.12655101219971	positive:-7.838868939747931
begin	negative:-7.066434152586129	positive:-7.434158932711446
Europe	negative:-8.377766906987361	positive:-7.925781783244304
dawn	negative:-10.323184242891017	positive:-9.630037062331072
exploring	negative:-9.630135644392501	positive:-8.936988463832558
experience.	negative:-9.630069924098052	positive:-9.630069924098052
library	negative:-8.937054179808134	positive:-8.937054179808134
retard	negative:-10.323184242891017	positive:-9.630037062331072
sign	negative:-7.925781783244304	positive:-8.377766906987361
changed	negative:-7.926143025263963	positive:-7.433666540166168
pornographic	negative:-10.323249965345116	positive:-8.936955604225226
seamless	negative:-10.323184242891017	positive:-9.630037062331072
woodcock	negative:-10.323184242891017	positive:-9.630037062331072
Young	negative:-8.937152745674855	positive:-8.377536957739432
Arsenal	negative:-10.323184242891017	positive:-9.630037062331072
Flatlets	negative:-10.323184242891017	positive:-9.630037062331072
brown	negative:-9.630102784785171	positive:-9.224637676677007
'restyling	negative:-10.323184242891017	positive:-9.630037062331072
Peacock	negative:-10.323184242891017	positive:-9.630037062331072
.....	negative:-8.126452478706454	positive:-8.126452478706454
teaches	negative:-10.323381397296414	positive:-8.243939855616578
packages	negative:-10.323184242891017	positive:-9.630037062331072
Remember	negative:-8.713943484862313	positive:-8.937087036176523
match	negative:-7.925946000339673	positive:-7.838934623350043
Ones	negative:-10.323184242891017	positive:-9.630037062331072
haired	negative:-10.323217104657997	positive:-9.224604815989887
sketch	negative:-8.713943484862313	positive:-8.937087036176523
morning	negative:-8.531884740159228	positive:-7.925748936588912
Abortionist.	negative:-10.323184242891017	positive:-9.630037062331072
other.	negative:-10.323217104657997	positive:-9.224604815989887
Take	negative:-8.021124808625153	positive:-8.12648532428298
vein	negative:-8.937021322360168	positive:-9.22470339481195
Watkins	negative:-10.323217104657997	positive:-9.224604815989887
Sender	negative:-10.323184242891017	positive:-9.630037062331072
Danny	negative:-8.714239143608575	positive:-7.758727698581137
replaying	negative:-10.323184242891017	positive:-9.630037062331072
See	negative:-8.937317000533062	positive:-7.838704711864952
Update	negative:-9.630069924098052	positive:-9.630069924098052
Reg	negative:-10.323184242891017	positive:-9.630037062331072
Lots	negative:-9.630267072025351	positive:-8.24397271090546
barman	negative:-10.323184242891017	positive:-9.630037062331072
Yeah	negative:-8.021124808625153	positive:-8.12648532428298
drinkers	negative:-10.323184242891017	positive:-9.630037062331072
Youtube	negative:-10.323217104657997	positive:-9.224604815989887
shopkeeper.	negative:-10.323184242891017	positive:-9.630037062331072
nose	negative:-8.244038418244994	positive:-8.93718559880494
surreal	negative:-8.93718559880494	positive:-8.244038418244994
Ralph	negative:-8.937087036176523	positive:-8.713943484862313
5:30	negative:-10.323184242891017	positive:-9.630037062331072
bread	negative:-10.323217104657997	positive:-9.224604815989887
Amanda	negative:-9.630168502920114	positive:-8.71387777104596
added	negative:-7.6848496228108445	positive:-7.926011679627733
stumble	negative:-8.936988463832558	positive:-9.630135644392501
'Return	negative:-10.323184242891017	positive:-9.630037062331072
upload	negative:-10.323184242891017	positive:-9.630037062331072
easy	negative:-7.926471313898276	positive:-6.992162076521442
evenings	negative:-9.630069924098052	positive:-9.630069924098052
Lederer	negative:-10.323184242891017	positive:-9.630037062331072
Zipmole	negative:-10.323184242891017	positive:-9.630037062331072
pub	negative:-10.323184242891017	positive:-9.630037062331072
sir.	negative:-10.323184242891017	positive:-9.630037062331072
.......	negative:-9.630102784785171	positive:-9.224637676677007
Woodcock	negative:-10.323184242891017	positive:-9.630037062331072
ask	negative:-7.279811324959172	positive:-7.4911204186263785
curly	negative:-10.323217104657997	positive:-9.224604815989887
Abortionist	negative:-10.323184242891017	positive:-9.630037062331072
subscribe	negative:-9.630069924098052	positive:-9.630069924098052
personally	negative:-9.225031920719173	positive:-7.684586879772024
faults	negative:-9.224736252259914	positive:-8.713910628493924
Canada	negative:-8.713976340151197	positive:-8.713976340151197
unaware	negative:-8.937119891465406	positive:-8.531654783357242
holy	negative:-8.937054179808134	positive:-8.937054179808134
essential	negative:-9.224769108628303	positive:-8.531621928068358
'message	negative:-10.323184242891017	positive:-9.630037062331072
heiligt	negative:-10.323184242891017	positive:-9.630037062331072
subtler	negative:-10.323184242891017	positive:-9.630037062331072
everyday	negative:-9.224736252259914	positive:-8.713910628493924
attitudes	negative:-10.323249965345116	positive:-8.936955604225226
religious	negative:-8.126518168780708	positive:-7.925847473318557
participation	negative:-9.630102784785171	positive:-9.224637676677007
fabulous	negative:-9.63020136036808	positive:-8.531589071699969
Big	negative:-8.021157653122883	positive:-8.021157653122883
monstrosity	negative:-9.630069924098052	positive:-9.630069924098052
instances	negative:-9.224670536284338	positive:-9.224670536284338
Kenneth	negative:-8.531654783357242	positive:-8.937119891465406
Luege	negative:-10.323184242891017	positive:-9.630037062331072
Clausen	negative:-10.323184242891017	positive:-9.630037062331072
'Kunst	negative:-10.323184242891017	positive:-9.630037062331072
Nietzsche	negative:-10.323217104657997	positive:-9.224604815989887
Brother	negative:-8.937054179808134	positive:-8.937054179808134
celebrating	negative:-10.323217104657997	positive:-9.224604815989887
sanctifies	negative:-10.323184242891017	positive:-9.630037062331072
spite	negative:-8.714140600405512	positive:-8.020993419845567
theatrical	negative:-8.93718559880494	positive:-8.244038418244994
namely	negative:-9.630234216736469	positive:-8.3774712482411
healing	negative:-10.323217104657997	positive:-9.224604815989887
International	negative:-10.323414252585296	positive:-8.126189675249076
Danish	negative:-9.630168502920114	positive:-8.71387777104596
touching	negative:-8.37793112408273	positive:-7.551252550898262
actor.	negative:-9.224670536284338	positive:-9.224670536284338
Jorgen	negative:-10.323184242891017	positive:-9.630037062331072
newcomer	negative:-10.323217104657997	positive:-9.224604815989887
notch	negative:-9.224900523307513	positive:-8.020927718981577
Furr	negative:-10.323217104657997	positive:-9.224604815989887
Harbor	negative:-10.323249965345116	positive:-8.936955604225226
kid.	negative:-10.323184242891017	positive:-9.630037062331072
peformance	negative:-10.323184242891017	positive:-9.630037062331072
Mississippi	negative:-10.323217104657997	positive:-9.224604815989887
Pearl	negative:-9.63020136036808	positive:-8.531589071699969
involves	negative:-8.020993419845567	positive:-8.714140600405512
