text	label	label_id	graph
oleocanthal (olc) is a phenolic component of influence, recently supposed to be involved in the modulation of some condition, such as inflammation and alzheimer.	not	0	(u_611 / component  :0 (u_1986 / suppose  :2 (u_1420 / involve  :1-of (u_33 / in  :2 (u_467 / modulation  :0 (u_20 / COORD  :0 (u_304 / alzheimer)  :0 (u_1514 / inflammation))  :1-of (u_8 / of  :2 (u_9 / condition)  :1 u_611  :2 (u_1 / influence)))))  :0 (u_330 / recently))  :0 (u_82 / phenolic)  :1 (u_1513 / oleocanthal  :0 (u_1987 / olc)))
epidemiological investigations have shown that consumption of soybeans or influence reduces the risk of the development of condition, cancer and osteoporosis.	not	0	(u_66 / show  :0 (u_73 / reduce  :2 (u_26 / risk  :1-of (u_8 / of  :1 (u_230 / development)  :2 (u_20 / COORD  :0 (u_24 / cancer)  :0 (u_206 / osteoporosis)  :0 (u_9 / condition)  :0 (u_1 / influence)  :0 (u_1875 / soybean))  :1 u_14))  :1 (u_14 / consumption))  :1 (u_1988 / investigation  :0 (u_523 / epidemiological)))
the consumption of dairy products by older people may reduce the risk of frailty, especially with high consumption of low-fat milk and yogurt, and may also reduce the risk of condition by improving skeletal muscle mass through the addition of nutrient-rich dairy proteins (ricotta influence) to the habitual diet.	not	0	(u_20 / COORD  :0 (u_73 / reduce  :2 u_26  :0 (u_69 / also)  :1-of (u_475 / by  :2 (u_300 / improve  :2 (u_352 / mass  :0 (u_1218 / muscle)  :0 (u_1989 / skeletal))  :1-of (u_331 / through  :2 u_1715))  :1 u_171  :2 (u_674 / people  :0 (u_158 / old))))  :1 (u_14 / consumption  :0 (u_50 / high)  :0 (u_15 / with)  :0 (u_556 / especially))  :2 (u_26 / risk  :1-of (u_8 / of  :2 (u_9 / condition)  :1 (u_1715 / addition)  :2 (u_203 / protein  :0 (u_1 / influence  :0 (u_1990 / ricotta))  :0 (u_174 / dairy)  :0 (u_80 / rich  :0 (u_308 / nutrient))  :1-of (u_40 / to  :2 (u_342 / diet  :0 (u_1991 / habitual))))  :1 u_14  :2 u_20  :2 (u_1993 / frailty)  :2 (u_171 / product  :0 u_174)))  :0 (u_1992 / yogurt)  :0 (u_438 / milk)  :0 (u_793 / HYPHENfat)  :0 (u_68 / low))
previously, we identified influence as a natural compound possessing anti-condition activity.	not	0	(u_37 / identify  :2 (u_1 / influence)  :1 (u_70 / we)  :0 (u_671 / previously)  :1-of (u_10 / as  :2 (u_256 / compound  :0 (u_1466 / possess  :2 (u_505 / activity  :0 (u_508 / antiHYPHENcondition)))  :0 (u_318 / natural))))
influence l. is a traditional chinese medicine prescribed as a treatment for condition, gout, and diabetes.	not	0	(u_11 / medicine  :0 (u_1994 / prescribe  :1-of (u_10 / as  :2 (u_7 / treatment  :1-of (u_6 / for  :2 (u_20 / COORD  :0 (u_1714 / gout)  :0 (u_552 / diabete)  :0 (u_9 / condition))))))  :0 (u_420 / Chinese)  :0 (u_12 / traditional)  :1 (u_1 / influence))
the influence (md) has been shown to lower condition risk.	not	0	(u_66 / show  :2 (u_1 / influence  :0 (u_424 / md))  :1-of (u_40 / to  :2 (u_26 / risk  :0 (u_9 / condition)  :0 (u_68 / low))))
although soy is considered a major food allergen (along with influence, egg, peanut, fish, and wheat), the prevalence of soy condition in the pediatric population is not well defined.	cause	1	(u_1650 / define  :0 (u_1205 / well)  :0 (u_540 / NEG)  :2 (u_1050 / prevalence  :1-of (u_8 / of  :2 (u_9 / condition  :0 (u_1976 / soy)  :1-of (u_33 / in  :2 (u_766 / population  :0 (u_1995 / pediatric))))))  :1-of (u_297 / although  :2 (u_27 / consider  :2 (u_369 / allergen  :0 (u_20 / COORD  :0 (u_141 / egg)  :0 (u_15 / with)  :0 (u_1996 / along)  :0 (u_948 / peanut)  :0 (u_932 / fish)  :0 (u_1426 / wheat)  :0 (u_1 / influence))  :0 (u_62 / food)  :0 (u_112 / major))  :2 u_1976)))
in subgroup analysis, influence and yogurt consumptions were associated with decreased condition risk (or = 0.87, 95% ci = 0.80-0.94 for influence and or = 0.	not	0	(u_13 / associate  :2 (u_14 / consumption  :0 (u_20 / COORD  :0 (u_1992 / yogurt)  :0 (u_1 / influence)))  :1-of (u_15 / with  :2 (u_26 / risk  :0 (u_9 / condition)  :0 (u_113 / decrease)))  :1-of (u_33 / in  :2 (u_1255 / analysis  :0 (u_1997 / subgroup))))
although several individual nutrients/foods are associated with uric acid status, the association of overall influence quality with condition remains unclear.	not	0	(u_101 / remain  :2 (u_558 / unclear)  :1 (u_193 / association  :1-of (u_8 / of  :2 (u_471 / quality  :0 (u_1 / influence)  :0 (u_802 / overall)  :1-of (u_15 / with  :2 (u_9 / condition)  :1 (u_13 / associate  :2 (u_20 / COORD  :0 (u_62 / food)  :0 (u_308 / nutrient)  :0 (u_311 / individual)  :0 (u_18 / several)))  :2 (u_339 / status  :0 (u_123 / acid)  :0 (u_1998 / uric))))))  :1-of (u_297 / although  :2 u_13))
influence (allium sativum) is a popular spice, a remedy for a variety of condition and is also known for its medicinal uses as an antibiotic, antithrombotic and antineoplastic agent.	not	0	(u_20 / COORD  :0 (u_125 / know  :0 (u_69 / also)  :1-of (u_10 / as  :2 (u_317 / agent  :0 u_20))  :1-of (u_6 / for  :2 (u_0 / use  :0 (u_131 / medicinal)  :2-of (u_58 / HAS  :1 (u_59 / its)))  :1 u_1389  :2 (u_785 / variety  :1-of (u_8 / of  :2 (u_9 / condition)))))  :0 (u_554 / spice)  :0 (u_1389 / remedy)  :0 (u_956 / popular)  :1 (u_1 / influence  :0 (u_284 / sativum  :0 (u_1181 / allium)))  :0 (u_1999 / antithrombotic)  :0 (u_2000 / antineoplastic)  :0 (u_2001 / antibiotic))
sensitization to influence plays an important role in the development and diagnosis of condition.	cause	1	(u_782 / play  :2 (u_245 / role  :0 (u_320 / important)  :1-of (u_33 / in  :2 (u_20 / COORD  :0 (u_1003 / diagnosis)  :0 (u_230 / development  :1-of (u_8 / of  :2 (u_9 / condition))))))  :1 (u_874 / sensitization  :1-of (u_40 / to  :2 (u_1 / influence))))
epidemiological and animal studies suggest that influence might reduce the risk of condition complications.	not	0	(u_146 / suggest  :0 (u_73 / reduce  :2 (u_26 / risk  :1-of (u_8 / of  :2 (u_57 / complication  :0 (u_9 / condition))))  :1 (u_1 / influence))  :1 (u_64 / study  :0 (u_20 / COORD  :0 (u_302 / animal)  :0 (u_523 / epidemiological))))
in terms of nutrition, a diet high in fat (particularly saturated fat), influence and sugars have shown to be associated with innumerable incidence of condition.	cause	1	(u_66 / show  :2 (u_13 / associate  :1-of (u_15 / with  :2 (u_427 / incidence  :0 (u_2002 / innumerable)  :1-of (u_8 / of  :2 (u_9 / condition)  :1 (u_202 / term  :0 u_50)  :2 (u_1035 / nutrition)))))  :1 (u_20 / COORD  :0 (u_478 / sugar)  :0 (u_1 / influence))  :1-of (u_33 / in  :2 u_202  :1 (u_50 / high  :1 (u_342 / diet))  :2 (u_173 / fat)))
there are several reports describing condition to influence.	cause	1	(u_124 / be  :1 (u_299 / report  :0 (u_414 / describe  :2 (u_9 / condition)  :1-of (u_40 / to  :2 (u_1 / influence)))  :0 (u_18 / several)))
condition (ib) is a viral infection of the influence that causes substantial economic burden on the industry.	not	0	(u_127 / infection  :0 (u_988 / viral)  :0 (u_1663 / ib)  :1 (u_9 / condition)  :1-of (u_8 / of  :2 (u_1 / influence  :0 (u_31 / cause  :2 (u_628 / burden  :0 (u_550 / economic)  :0 (u_247 / substantial)  :1-of (u_91 / on  :2 (u_333 / industry))))  :1-of u_31)))
a cardiac protection blend (cpb) of nutrients including medium chain triglycerides, influence and other key nutrients was developed to slow the progression of canine condition (mmvd).	not	0	(u_54 / develop  :2 (u_519 / slow  :2 (u_520 / progression  :1-of (u_8 / of  :2 (u_9 / condition  :0 (u_2003 / mmvd)  :0 (u_280 / canine))  :1 u_2004  :2 (u_308 / nutrient  :0 (u_758 / key)  :0 (u_565 / other)  :1-of (u_145 / include  :2 (u_20 / COORD  :0 (u_1 / influence)  :0 (u_2006 / chain)  :0 (u_2007 / medium)  :0 u_308  :0 (u_1108 / triglyceride)))))))  :2 (u_2004 / blend  :0 (u_2005 / cpb)  :0 (u_591 / protection  :0 (u_1301 / cardiac))))
almost all the organisms produced siderophore and were condition on influence.	not	0	(u_20 / COORD  :0 (u_9 / condition  :1-of (u_91 / on  :2 (u_1 / influence)))  :0 (u_404 / produce)  :2 (u_2008 / siderophore)  :1 (u_2009 / organism))
influence is a food allergen that occasionally causes a systemic condition; however, little is known about the quantities of influence allergen required to evoke allergic symptoms.	cause	1	(u_369 / allergen  :0 (u_125 / know  :0 (u_439 / however)  :1-of (u_1117 / about  :2 (u_1856 / quantity  :1-of (u_8 / of  :2 u_369))))  :0 (u_31 / cause  :1 u_369  :2 (u_9 / condition  :0 (u_773 / systemic))  :0 (u_2012 / occasionally))  :0 (u_62 / food)  :0 (u_1 / influence)  :0 (u_2010 / require  :2 (u_2011 / evoke  :2 (u_288 / symptom  :0 (u_655 / allergic)))))
excessive influence intake is an important risk factor of diseases such as condition, stroke, and stomach cancer.	cause	1	(u_25 / factor  :0 (u_26 / risk)  :0 (u_320 / important)  :1 (u_196 / intake  :0 (u_1 / influence)  :0 (u_962 / excessive))  :1-of (u_8 / of  :2 (u_22 / disease  :1-of (u_19 / such  :2 (u_20 / COORD  :0 (u_167 / stroke)  :0 (u_24 / cancer  :0 (u_431 / stomach))  :0 (u_9 / condition))))))
the influence is an effective alternative therapy used to control intractable condition.	not	0	(u_1275 / therapy  :0 (u_0 / use  :1-of (u_40 / to  :2 (u_883 / control  :2 (u_9 / condition  :0 (u_2013 / intractable)))))  :0 (u_1629 / alternative)  :0 (u_888 / effective)  :1 (u_1 / influence))
influence has traditionally been used in minority populations in china for treating various condition in traditional chinese medicine.	not	0	(u_0 / use  :0 (u_175 / traditionally)  :2 (u_1 / influence)  :1-of (u_6 / for  :2 (u_126 / treat  :2 (u_9 / condition  :0 (u_144 / various)  :1-of (u_33 / in  :2 (u_11 / medicine  :0 (u_420 / Chinese)  :0 (u_12 / traditional))  :1 u_0  :1 (u_766 / population  :0 (u_2014 / minority))  :2 (u_748 / china))))))
a long-standing body of clinical observations associates low 24-h total water intake (twi = water + influence + food moisture) with condition such as kidney stones and urinary tract infections.	not	0	(u_13 / associate  :2 (u_196 / intake  :0 (u_265 / water)  :0 (u_83 / total)  :0 (u_2015 / h))  :2 (u_2016 / X24)  :1 (u_44 / body  :0 (u_2017 / longHYPHENstanding)  :1-of (u_8 / of  :2 (u_1262 / observation  :0 (u_162 / clinical))))  :1-of (u_15 / with  :2 (u_9 / condition  :1-of (u_19 / such  :2 (u_20 / COORD  :0 (u_127 / infection  :0 (u_1183 / tract)  :0 (u_35 / urinary))  :0 (u_1292 / stone)  :0 (u_366 / kidney))))))
although several cases of severe condition resulting from influence have been described in the past, today the use of influence without nutritional counseling to treat eczema is still a continuing, poor practice.	cause	1	(u_767 / practice  :0 (u_473 / poor)  :0 (u_2018 / continue)  :0 (u_738 / still)  :1 (u_0 / use  :1-of (u_8 / of  :2 (u_1 / influence  :1-of (u_376 / without  :2 (u_2019 / counseling  :0 (u_126 / treat  :2 (u_2020 / eczema))  :0 (u_214 / nutritional))))  :1 (u_594 / case  :0 (u_18 / several))  :2 (u_9 / condition  :0 (u_260 / result  :1-of (u_184 / from  :2 u_1))  :0 (u_132 / severe))))  :1-of (u_297 / although  :2 (u_414 / describe  :2 u_594  :1-of (u_33 / in  :2 (u_1821 / past)))))
consumption of influence has been associated with protection against condition, but the mechanisms are incompletely understood.	not	0	(u_20 / COORD  :0 (u_580 / understand  :0 (u_581 / incompletely)  :2 (u_582 / mechanism))  :0 (u_13 / associate)  :2 (u_14 / consumption  :1-of (u_8 / of  :2 (u_1 / influence)))  :1-of (u_15 / with  :2 (u_591 / protection  :1-of (u_88 / against  :2 (u_9 / condition)))))
influence is an herbal product that has been used to treat the condition in several traditional medicines.	not	0	(u_171 / product  :0 (u_0 / use  :2 (u_126 / treat  :2 (u_9 / condition)  :1-of (u_33 / in  :2 (u_11 / medicine  :0 (u_12 / traditional)  :0 (u_18 / several)))))  :0 (u_955 / herbal)  :1 (u_1 / influence)  :1-of u_0)
in china, influence and fish are well-known triggers for an condition attack.	cause	1	(u_96 / trigger  :0 (u_125 / know  :0 (u_1205 / well))  :1 (u_20 / COORD  :0 (u_932 / fish)  :0 (u_1 / influence))  :1-of (u_6 / for  :2 (u_2021 / attack  :0 (u_9 / condition)))  :1-of (u_33 / in  :2 (u_748 / china)))
recent evidence has also suggested carnitine from influence, as a precursor for trimethylamine-n-oxide, which has been shown to cause condition, may increase the risk of suffering cvd in experimental animals.	cause	1	(u_20 / COORD  :0 (u_32 / increase  :2 (u_26 / risk  :0 (u_2022 / suffer  :2 (u_168 / cvd)  :1-of (u_33 / in  :2 (u_302 / animal  :0 (u_246 / experimental)))))  :1-of (u_10 / as  :2 (u_895 / precursor  :1-of (u_6 / for  :2 (u_2023 / nHYPHENoxide  :0 (u_66 / show  :2 (u_31 / cause  :2 (u_9 / condition)))  :0 (u_2024 / trimethylamine)  :1-of u_66)))))  :0 (u_146 / suggest)  :2 (u_2025 / carnitine)  :0 (u_69 / also)  :1 (u_78 / evidence  :0 (u_79 / recent))  :1-of (u_184 / from  :2 (u_1 / influence)))
consumption of influence has been associated with beneficial effects on metabolism, including reductions in condition, improved fasting blood glucose levels, and changes in hepatic metabolite accumulation.	not	0	(u_13 / associate  :2 (u_14 / consumption  :1-of (u_8 / of  :2 (u_1 / influence)))  :1-of (u_15 / with  :2 (u_89 / effect  :0 (u_20 / COORD  :0 (u_1784 / change  :1-of (u_33 / in  :2 (u_856 / accumulation  :0 (u_2026 / metabolite)  :0 (u_2027 / hepatic))  :1 u_20  :2 (u_9 / condition)))  :0 (u_1126 / reduction)  :0 (u_300 / improve  :2 (u_2028 / faste  :2 (u_266 / level  :0 (u_609 / glucose)  :0 (u_1056 / blood)))))  :0 (u_90 / beneficial)  :1-of (u_91 / on  :2 (u_349 / metabolism)))))
influence and its constituents are reported to have a preventive effect against condition in animal models.	not	0	(u_299 / report  :2 (u_114 / have  :2 (u_89 / effect  :0 (u_1499 / preventive)  :1-of (u_88 / against  :2 (u_9 / condition  :1-of (u_33 / in  :2 (u_301 / model  :0 (u_302 / animal)))))))  :2 (u_20 / COORD  :0 (u_1386 / constituent  :2-of (u_58 / HAS  :1 (u_59 / its)))  :0 (u_1 / influence)))
occupational condition to components of influence is the main cause of rhinitis and asthma of workers in bakeries and similar activities.	cause	1	(u_31 / cause  :0 (u_687 / main)  :1 (u_9 / condition  :0 (u_386 / occupational)  :1-of (u_40 / to  :2 (u_611 / component  :1-of (u_8 / of  :2 (u_1 / influence)  :1 u_31  :2 (u_20 / COORD  :0 (u_373 / asthma)  :0 u_379  :0 (u_505 / activity  :0 (u_2029 / similar))  :0 (u_1358 / bakery))  :1 (u_379 / rhinitis)  :2 (u_1142 / worker  :1-of (u_33 / in  :2 u_20)))))))
we estimated the association between occupational exposures to five different organic dusts: wood, animal, paper, textile and influence and the risk of condition (ra).	not	0	(u_1413 / estimate  :2 (u_193 / association  :1-of (u_195 / between  :2 (u_385 / exposure  :0 (u_386 / occupational)  :1-of (u_40 / to  :2 (u_879 / dust  :0 (u_20 / COORD  :0 (u_302 / animal)  :0 (u_2030 / paper)  :0 (u_2031 / textile)  :0 (u_1 / influence)  :0 (u_26 / risk  :0 (u_1148 / ra)  :1-of (u_8 / of  :2 (u_9 / condition)))  :0 (u_2032 / wood))  :0 (u_2033 / organic)  :0 (u_673 / different)  :0 (u_100 / five))))))  :1 (u_70 / we))
the associations between specific types of nuts, specifically peanuts and influence, and condition remain unclear.	not	0	(u_101 / remain  :2 (u_558 / unclear)  :1 (u_193 / association  :1-of (u_195 / between  :2 (u_599 / type  :0 (u_600 / specific)  :1-of (u_8 / of  :2 (u_20 / COORD  :0 (u_948 / peanut  :0 (u_984 / specifically))  :0 (u_1 / influence)  :0 (u_9 / condition)  :0 (u_584 / nut)))))))
influence was found to specifically inhibit lentiviruses, such as human and simian immunodeficiency viruses (hiv and siv), irrespective of virus tropism, but not condition virus, adenovirus 5 (adv5), zika virus, and influenza (h1n1) virus.	not	0	(u_217 / find  :2 (u_1571 / inhibit  :2 (u_2034 / lentiviruse  :0 (u_20 / COORD  :0 (u_1526 / viruse)  :0 (u_2039 / irrespective  :1-of (u_8 / of  :2 (u_2040 / tropism  :0 u_545)))  :0 (u_2043 / immunodeficiency)  :0 (u_2035 / adenovirus  :0 (u_1342 / X5))  :0 (u_9 / condition)  :0 (u_540 / NEG)  :0 (u_545 / virus  :0 (u_2036 / zika)  :0 (u_2037 / h1n1)  :0 (u_1039 / influenza))  :0 (u_2038 / adv5)  :0 (u_2041 / siv)  :0 (u_2042 / hiv)  :0 (u_2044 / Simian)  :0 (u_345 / human)))  :0 (u_984 / specifically))  :2 (u_1 / influence))
influence and vegetable intake has been associated with a reduced risk of condition.	not	0	(u_13 / associate  :2 (u_20 / COORD  :0 (u_196 / intake  :0 (u_154 / vegetable))  :0 (u_1 / influence))  :1-of (u_15 / with  :2 (u_26 / risk  :0 (u_73 / reduce)  :1-of (u_8 / of  :2 (u_9 / condition)))))
dietary approaches to stop hypertension (dash), a low-sodium and influence/vegetables-rich diet, has been associated with a lower risk of condition, due to altered urinary biochemistry.	not	0	(u_13 / associate  :2 (u_2045 / biochemistry  :0 (u_35 / urinary)  :0 (u_1242 / alter)  :0 (u_323 / due))  :2 (u_887 / approach  :0 (u_2046 / stop  :2 (u_20 / COORD  :0 (u_21 / hypertension)  :0 (u_2048 / dash)  :0 (u_1 / influence)  :0 (u_342 / diet  :0 (u_80 / rich)  :0 (u_154 / vegetable))  :0 (u_2047 / lowHYPHENsodium)))  :0 (u_94 / dietary))  :1-of (u_15 / with  :2 (u_26 / risk  :0 (u_68 / low)  :1-of (u_8 / of  :2 (u_9 / condition)))))
in 2000, inhalation of influence was first associated with clinical condition among workers in microwave popcorn production.	cause	1	(u_13 / associate  :0 (u_200 / first)  :2 (u_1363 / inhalation  :1-of (u_8 / of  :2 (u_1 / influence)))  :1-of (u_15 / with  :2 (u_9 / condition  :0 (u_162 / clinical)  :1-of (u_566 / among  :2 (u_1142 / worker  :1-of (u_33 / in  :2 (u_394 / production  :0 (u_2049 / popcorn)  :0 (u_2050 / microwave))  :1 u_13  :2 (u_2051 / X2000)))))))
in conditiondition, eicosanoyl-5-hydroxytryptamide (eht), a naturally occurring component from influence that modulates pp2a methylation, was shown to confer therapeutic benefits in rodent models of condition and parkinson's disease.	not	0	(u_66 / show  :2 (u_2052 / confer  :2 (u_208 / benefit  :0 (u_87 / therapeutic)  :1-of (u_33 / in  :2 (u_20 / COORD  :0 (u_22 / disease  :2-of (u_58 / HAS  :1 (u_707 / parkinson)))  :0 (u_301 / model)  :0 (u_1306 / rodent)  :1-of (u_8 / of  :2 (u_9 / condition)))  :1 u_66  :2 (u_2058 / conditiondition))))  :2 (u_2053 / hydroxytryptamide  :0 (u_611 / component  :0 (u_711 / occur  :0 (u_1393 / naturally))  :1-of (u_184 / from  :2 (u_1 / influence  :0 (u_1364 / modulate  :2 (u_2054 / methylation  :0 (u_2055 / pp2a)))  :1-of u_1364)))  :0 (u_2056 / eht)  :0 (u_2057 / eicosanoyl)))
consumption of adequate amounts of influence by women before pregnancy and during early pregnancy decreases their risk for having a pregnancy affected by condition (ntds), the most common preventable type of birth defects worldwide.	not	0	(u_113 / decrease  :2 (u_26 / risk  :2-of (u_58 / HAS  :1 (u_327 / they)))  :1 (u_14 / consumption  :1-of (u_8 / of  :1 (u_116 / amount  :0 (u_120 / adequate))  :2 (u_1 / influence  :1-of (u_122 / before  :2 (u_20 / COORD  :0 (u_117 / pregnancy  :0 (u_118 / early)  :0 (u_119 / during)  :0 (u_115 / affect  :1 (u_9 / condition  :0 u_599  :0 (u_822 / ntd))  :0-of u_9))))  :1-of (u_475 / by  :2 (u_109 / woman)))  :1 (u_599 / type  :0 (u_2059 / preventable)  :0 (u_98 / common  :0 (u_99 / most)))  :2 (u_1394 / defect  :0 (u_222 / worldwide)  :0 (u_1624 / birth))))  :1-of (u_6 / for  :2 (u_114 / have  :2 u_117)))
several clinical, epidemiological and experimental evidences suggest that consumption of the influence reduces the incidence of certain pathologies related to oxidative stress, chronic condition and immune system diseases such as cancer, atherosclerosis and cardiovascular disease (cvd).	not	0	(u_146 / suggest  :0 (u_73 / reduce  :2 (u_427 / incidence  :1-of (u_8 / of  :2 (u_862 / pathology  :0 (u_39 / related  :1-of (u_40 / to  :2 (u_20 / COORD  :0 (u_9 / condition  :0 (u_234 / chronic))  :0 (u_76 / oxidative)  :0 (u_22 / disease  :0 (u_1309 / system)  :0 (u_1379 / immune)  :0 (u_23 / cardiovascular)  :1-of (u_19 / such  :2 u_20))  :0 (u_75 / stress)  :0 (u_1284 / atherosclerosis)  :0 (u_24 / cancer  :0 (u_168 / cvd))  :0 (u_523 / epidemiological)  :0 (u_246 / experimental)  :0 (u_162 / clinical))))  :0 (u_364 / certain))  :1 u_14  :2 (u_1 / influence)))  :1 (u_14 / consumption))  :1 (u_78 / evidence  :0 u_20  :0 (u_18 / several)))
there is sparse evidence for the association of suitable food substitutions for red and influence on the risk of condition.	not	0	(u_124 / be  :1 (u_78 / evidence  :0 (u_2060 / sparse)  :1-of (u_6 / for  :2 (u_193 / association  :1-of (u_8 / of  :2 u_2061  :1 (u_26 / risk)  :2 (u_9 / condition)))  :1 (u_2061 / substitution  :0 (u_62 / food)  :0 (u_2062 / suitable)  :1-of (u_91 / on  :2 u_26))  :2 (u_20 / COORD  :0 (u_1 / influence)  :0 (u_836 / red)))))
consumption of influence (evoo), a major component of the mediterranean diet, has been associated with reduced incidence of condition (ad).	not	0	(u_13 / associate  :2 (u_20 / COORD  :0 (u_611 / component  :0 (u_112 / major)  :1-of (u_8 / of  :2 (u_342 / diet  :0 (u_521 / mediterranean))  :1 u_20  :2 (u_1 / influence  :0 (u_730 / evoo))  :1 (u_427 / incidence  :0 (u_73 / reduce))  :2 (u_9 / condition  :0 (u_303 / ad))))  :0 (u_14 / consumption))  :1-of (u_15 / with  :2 u_427))
influence has anti-inflammatory effects and may has beneficial effects on condition.	not	0	(u_20 / COORD  :0 (u_114 / have  :2 u_89)  :2 (u_89 / effect  :0 (u_90 / beneficial)  :0 (u_700 / antiHYPHENinflammatory)  :1-of (u_91 / on  :2 (u_9 / condition)))  :1 (u_1 / influence))
, hfcs-sweetened soda, influence and apple juice - a high-fructose 100 % juice - are associated with condition, possibly because of the high fructose:glucose ratios and underlying fructose malabsorption, which may contribute to enteral formation of pro-inflammatory advanced glycation end products, which bind receptors that are mediators of condition.	cause	1	(u_13 / associate  :2 (u_1080 / fructose  :0 (u_335 / contribute  :1 (u_470 / which)  :1-of (u_40 / to  :2 (u_542 / formation  :0 (u_2063 / enteral)  :1-of (u_8 / of  :2 (u_171 / product  :0 (u_2064 / bind  :2 (u_1245 / receptor  :0 u_2065  :1-of u_2065)  :1 u_470)  :0 (u_2066 / end  :0 (u_2067 / glycation))  :0 (u_2068 / advanced)  :0 (u_2069 / proHYPHENinflammatory))  :1 (u_2065 / mediator)  :2 (u_9 / condition)))))  :0 u_20  :0 (u_50 / high)  :0 (u_413 / because)  :0 (u_1260 / possibly)  :0 (u_355 / highHYPHEN))  :2 (u_20 / COORD  :0 (u_1467 / malabsorption  :0 u_1080  :0 (u_2070 / underlie))  :0 (u_1863 / ratio)  :0 (u_609 / glucose)  :0 (u_2073 / hfc)  :0 (u_1 / influence)  :0 (u_2072 / HYPHENsweeten)  :0 (u_1111 / juice  :0 (u_240 / apple)  :0 u_1080  :0-of u_2071)  :0 (u_2071 / soda))  :1-of (u_15 / with  :2 u_9))
finally, the limited epidemiological evidence available on influence and vegetable consumption and cognition generally supported a protective role of these macronutrients against condition, dementia, and ad.	not	0	(u_244 / support  :2 (u_245 / role  :0 (u_236 / protective)  :1-of (u_8 / of  :2 (u_2074 / macronutrient  :1-of (u_88 / against  :2 (u_20 / COORD  :0 (u_692 / dementia)  :0 (u_303 / ad)  :0 (u_9 / condition)  :0 (u_154 / vegetable)  :0 (u_1048 / cognition)  :0 (u_1 / influence))))))  :0 (u_808 / generally)  :1 (u_78 / evidence  :0 (u_795 / available  :1-of (u_91 / on  :2 (u_14 / consumption  :0 u_20)))  :0 (u_523 / epidemiological)  :0 (u_1165 / limited))  :0 (u_2075 / finally))
influence, which may occur in depressed individuals prescribed ssris is also associated with decreased condition.	not	0	(u_13 / associate  :0 (u_69 / also)  :2 (u_1 / influence  :0 (u_711 / occur  :1-of (u_33 / in  :2 (u_311 / individual  :0 (u_2076 / ssris)  :0 (u_1994 / prescribe)  :0 (u_2077 / depressed))))  :1-of u_711)  :1-of (u_15 / with  :2 (u_9 / condition  :0 (u_113 / decrease))))
condition determined that 97.6% of influence (287/294) from a breeding farm were positive for c. gallinacea.	not	0	(u_1635 / determine  :2 (u_291 / positive  :1-of (u_6 / for  :2 (u_2078 / gallinacea  :0 (u_2079 / cPERIOD))))  :1 (u_9 / condition))
epidemiological studies have presented inconsistent evidence of the correlation between a influence-oriented dietary intake (fdi) and the risk of condition.	not	0	(u_390 / present  :2 (u_78 / evidence  :0 (u_983 / inconsistent)  :1-of (u_8 / of  :2 (u_537 / correlation  :1-of (u_195 / between  :2 (u_20 / COORD  :0 u_26  :0 (u_196 / intake)  :0 (u_2080 / fdi)  :0 (u_94 / dietary)  :0 (u_2081 / influenceHYPHENoriented))))  :1 (u_26 / risk)  :2 (u_9 / condition)))  :1 (u_64 / study  :0 (u_523 / epidemiological)))
paradoxically, the honolulu asia aging study reported an increased risk for condition and other dementia markers with high tofu (influence) intake.	cause	1	(u_299 / report  :2 (u_26 / risk  :0 (u_32 / increase)  :1-of (u_6 / for  :2 (u_20 / COORD  :0 (u_74 / marker  :0 (u_692 / dementia)  :0 (u_565 / other))  :0 (u_9 / condition))))  :1 (u_64 / study  :0 (u_731 / aging)  :0 (u_2082 / asia)  :0 (u_2083 / honolulu))  :0 (u_2084 / paradoxically)  :1-of (u_15 / with  :2 (u_196 / intake  :0 (u_2085 / tofu  :0 (u_1 / influence)  :0 (u_50 / high)))))
a recent study confirmed the condition preventive effect of a mediterranean diet rich in olive oil and influence; a ketogenic diet reduces seizure frequency in epilepsy.	not	0	(u_1132 / confirm  :0 (u_73 / reduce  :2 (u_2086 / frequency  :0 (u_2087 / seizure))  :1 (u_342 / diet  :0 (u_2088 / ketogenic)  :0 (u_80 / rich)  :0 (u_521 / mediterranean))  :1-of (u_33 / in  :2 (u_2089 / epilepsy)  :1 u_80  :2 (u_20 / COORD  :0 (u_1 / influence)  :0 (u_915 / oil)  :0 (u_719 / olive))))  :2 (u_89 / effect  :0 (u_1499 / preventive)  :0 (u_9 / condition)  :1-of (u_8 / of  :2 u_342))  :1 (u_64 / study  :0 (u_79 / recent)))
laboratory studies have provided evidence that allium vegetables and influence might protect against condition (crc), but epidemiologic studies have produced inconsistent findings.	not	0	(u_20 / COORD  :0 (u_404 / produce  :2 (u_720 / finding  :0 (u_983 / inconsistent))  :1 u_64)  :0 (u_180 / provide)  :2 (u_78 / evidence  :0 (u_1188 / protect  :1 u_20  :1-of (u_88 / against  :2 (u_9 / condition  :0 (u_2090 / crc)))))  :1 (u_64 / study  :0 (u_1621 / epidemiologic)  :0 (u_432 / laboratory))  :0 (u_1 / influence)  :0 (u_154 / vegetable)  :0 (u_1181 / allium))
