text	label	label_id	graph
although several individual nutrients/foods are associated with uric acid status, the association of overall influence quality with condition remains unclear.	not	0	(u_8 / associate  :mark (u_1 / although)  :nsubjCOLONpass (u_4 / nutrient  :amod (u_2 / several)  :amod (u_3 / individual)  :conj (u_6 / food  :cc (u_5 / SLASH)))  :auxCOLONpass (u_7 / be)  :obl (u_12 / status  :case (u_9 / with)  :compound (u_10 / uric)  :compound (u_11 / acid))  :advcl-of (u_22 / remain  :punct (u_13 / COMMA)  :nsubj (u_15 / association  :det (u_14 / the)  :nmod (u_19 / quality  :case (u_16 / of)  :amod (u_17 / overall)  :compound (u_18 / influence)  :nmod (u_21 / condition  :case (u_20 / with))))  :xcomp (u_23 / unclear)  :punct (u_24 / PERIOD)  :root-of (u_0 / root)))
influence (allium sativum) is a popular spice, a remedy for a variety of condition and is also known for its medicinal uses as an antibiotic, antithrombotic and antineoplastic agent.	not	0	(u_1 / influence  :appos (u_4 / sativum  :punct (u_2 / LRB)  :compound (u_3 / allium)  :punct (u_5 / RRB))  :nsubj-of (u_9 / spice  :cop (u_6 / be)  :det (u_7 / a)  :amod (u_8 / popular)  :appos (u_12 / remedy  :punct (u_10 / COMMA)  :det (u_11 / a)  :nmod (u_15 / variety  :case (u_13 / for)  :det (u_14 / a)  :nmod (u_17 / condition  :case (u_16 / of))))  :conj (u_21 / know  :cc (u_18 / and)  :auxCOLONpass (u_19 / be)  :advmod (u_20 / also)  :obl (u_25 / use  :case (u_22 / for)  :nmodCOLONposs (u_23 / its)  :amod (u_24 / medicinal))  :obl (u_33 / agent  :case (u_26 / as)  :det (u_27 / a)  :amod (u_28 / antibiotic  :conj (u_30 / antithrombotic  :punct (u_29 / COMMA))  :conj (u_32 / antineoplastic  :cc (u_31 / and)))))  :punct (u_34 / PERIOD)  :root-of (u_0 / root)))
sensitization to influence plays an important role in the development and diagnosis of condition.	cause	1	(u_1 / sensitization  :nmod (u_3 / influence  :case (u_2 / to))  :nsubj-of (u_4 / play  :obj (u_7 / role  :det (u_5 / a)  :amod (u_6 / important)  :nmod (u_10 / development  :case (u_8 / in)  :det (u_9 / the)  :conj (u_12 / diagnosis  :cc (u_11 / and))  :nmod (u_14 / condition  :case (u_13 / of))))  :punct (u_15 / PERIOD)  :root-of (u_0 / root)))
epidemiological and animal studies suggest that influence might reduce the risk of condition complications.	not	0	(u_1 / epidemiological  :conj (u_3 / animal  :cc (u_2 / and))  :amod-of (u_4 / study  :nsubj-of (u_5 / suggest  :ccomp (u_9 / reduce  :mark (u_6 / that)  :nsubj (u_7 / influence)  :aux (u_8 / might)  :obj (u_11 / risk  :det (u_10 / the)  :nmod (u_14 / complication  :case (u_12 / of)  :compound (u_13 / condition))))  :punct (u_15 / PERIOD)  :root-of (u_0 / root))))
in terms of nutrition, a diet high in fat (particularly saturated fat), influence and sugars have shown to be associated with innumerable incidence of condition.	cause	1	(u_2 / term  :case (u_1 / in)  :nmod (u_4 / nutrition  :case (u_3 / of))  :punct (u_5 / COMMA)  :amod (u_8 / high  :nsubj (u_7 / diet  :det (u_6 / a))  :obl (u_10 / fat  :case (u_9 / in)  :appos (u_14 / fat  :punct (u_11 / LRB)  :amod (u_13 / saturate  :advmod (u_12 / particularly))  :punct (u_15 / RRB))))  :obl-of (u_21 / show  :punct (u_16 / COMMA)  :nsubj (u_17 / influence  :conj (u_19 / sugar  :cc (u_18 / and)))  :aux (u_20 / have)  :xcomp (u_24 / associate  :mark (u_22 / to)  :auxCOLONpass (u_23 / be)  :obl (u_27 / incidence  :case (u_25 / with)  :amod (u_26 / innumerable)  :nmod (u_29 / condition  :case (u_28 / of))))  :punct (u_30 / PERIOD)  :root-of (u_0 / root)))
there are several reports describing condition to influence.	cause	1	(u_2 / be  :expl (u_1 / there)  :nsubj (u_4 / report  :amod (u_3 / several)  :acl (u_5 / describe  :obj (u_6 / condition)  :obl (u_8 / influence  :case (u_7 / to))))  :punct (u_9 / PERIOD)  :root-of (u_0 / root))
condition (ib) is a viral infection of the influence that causes substantial economic burden on the industry.	not	0	(u_8 / infection  :nsubj (u_1 / condition)  :nummod (u_3 / ib  :punct (u_2 / LRB)  :punct (u_4 / RRB))  :cop (u_5 / be)  :det (u_6 / a)  :amod (u_7 / viral)  :nmod (u_11 / influence  :case (u_9 / of)  :det (u_10 / the)  :aclCOLONrelcl (u_13 / cause  :nsubj (u_12 / that)  :obj (u_16 / burden  :amod (u_14 / substantial)  :amod (u_15 / economic)  :nmod (u_19 / industry  :case (u_17 / on)  :det (u_18 / the)))))  :punct (u_20 / PERIOD)  :root-of (u_0 / root))
a cardiac protection blend (cpb) of nutrients including medium chain triglycerides, influence and other key nutrients was developed to slow the progression of canine condition (mmvd).	not	0	(u_4 / blend  :det (u_1 / a)  :compound (u_3 / protection  :amod (u_2 / cardiac))  :appos (u_6 / cpb  :punct (u_5 / LRB)  :punct (u_7 / RRB))  :nmod (u_9 / nutrient  :case (u_8 / of)  :nmod (u_13 / triglyceride  :case (u_10 / include)  :amod (u_11 / medium)  :compound (u_12 / chain)  :conj (u_15 / influence  :punct (u_14 / COMMA))  :conj (u_19 / nutrient  :cc (u_16 / and)  :amod (u_17 / other)  :amod (u_18 / key))))  :nsubjCOLONpass-of (u_21 / develop  :auxCOLONpass (u_20 / be)  :xcomp (u_23 / slow  :mark (u_22 / to)  :obj (u_25 / progression  :det (u_24 / the)  :nmod (u_28 / condition  :case (u_26 / of)  :amod (u_27 / canine)  :appos (u_30 / mmvd  :punct (u_29 / LRB)  :punct (u_31 / RRB)))))  :punct (u_32 / PERIOD)  :root-of (u_0 / root)))
almost all the organisms produced siderophore and were condition on influence.	not	0	(u_2 / all  :advmod (u_1 / almost)  :detCOLONpredet-of (u_4 / organism  :det (u_3 / the)  :nsubj-of (u_5 / produce  :obj (u_6 / siderophore)  :conj (u_9 / condition  :cc (u_7 / and)  :cop (u_8 / be)  :nmod (u_11 / influence  :case (u_10 / on)))  :punct (u_12 / PERIOD)  :root-of (u_0 / root))))
influence is a food allergen that occasionally causes a systemic condition; however, little is known about the quantities of influence allergen required to evoke allergic symptoms.	cause	1	(u_5 / allergen  :nsubj (u_1 / influence)  :cop (u_2 / be)  :det (u_3 / a)  :compound (u_4 / food)  :aclCOLONrelcl (u_8 / cause  :nsubj (u_6 / that)  :advmod (u_7 / occasionally)  :obj (u_11 / condition  :det (u_9 / a)  :amod (u_10 / systemic)))  :punct (u_12 / SEMICOLON)  :parataxis (u_17 / know  :advmod (u_13 / however)  :punct (u_14 / COMMA)  :nsubjCOLONpass (u_15 / little)  :auxCOLONpass (u_16 / be)  :obl (u_20 / quantity  :case (u_18 / about)  :det (u_19 / the)  :nmod (u_23 / allergen  :case (u_21 / of)  :compound (u_22 / influence)  :acl (u_24 / require  :xcomp (u_26 / evoke  :mark (u_25 / to)  :obj (u_28 / symptom  :amod (u_27 / allergic)))))))  :punct (u_29 / PERIOD)  :root-of (u_0 / root))
excessive influence intake is an important risk factor of diseases such as condition, stroke, and stomach cancer.	cause	1	(u_3 / intake  :amod (u_1 / excessive)  :compound (u_2 / influence)  :nsubj-of (u_8 / factor  :cop (u_4 / be)  :det (u_5 / a)  :amod (u_6 / important)  :compound (u_7 / risk)  :nmod (u_10 / disease  :case (u_9 / of)  :nmod (u_13 / condition  :case (u_11 / such  :fixed (u_12 / as))  :conj (u_15 / stroke  :punct (u_14 / COMMA))  :conj (u_19 / cancer  :punct (u_16 / COMMA)  :cc (u_17 / and)  :compound (u_18 / stomach))))  :punct (u_20 / PERIOD)  :root-of (u_0 / root)))
the influence is an effective alternative therapy used to control intractable condition.	not	0	(u_2 / influence  :det (u_1 / the)  :nsubj-of (u_7 / therapy  :cop (u_3 / be)  :det (u_4 / a)  :amod (u_5 / effective)  :amod (u_6 / alternative)  :acl (u_8 / use  :advcl (u_10 / control  :mark (u_9 / to)  :obj (u_12 / condition  :amod (u_11 / intractable))))  :punct (u_13 / PERIOD)  :root-of (u_0 / root)))
influence has traditionally been used in minority populations in china for treating various condition in traditional chinese medicine.	not	0	(u_5 / use  :nsubjCOLONpass (u_1 / influence)  :aux (u_2 / have)  :advmod (u_3 / traditionally)  :auxCOLONpass (u_4 / be)  :obl (u_8 / population  :case (u_6 / in)  :compound (u_7 / minority)  :nmod (u_10 / china  :case (u_9 / in)))  :advcl (u_12 / treat  :mark (u_11 / for)  :obj (u_14 / condition  :amod (u_13 / various)  :nmod (u_18 / medicine  :case (u_15 / in)  :amod (u_16 / traditional)  :amod (u_17 / Chinese))))  :punct (u_19 / PERIOD)  :root-of (u_0 / root))
a long-standing body of clinical observations associates low 24-h total water intake (twi = water + influence + food moisture) with condition such as kidney stones and urinary tract infections.	not	0	(u_3 / body  :det (u_1 / a)  :amod (u_2 / longHYPHENstanding)  :nmod (u_6 / observation  :case (u_4 / of)  :amod (u_5 / clinical))  :nsubj-of (u_7 / associate  :obj (u_9 / X24  :amod (u_8 / low))  :obj (u_14 / intake  :punct (u_10 / HYPHEN)  :compound (u_11 / h)  :amod (u_12 / total)  :compound (u_13 / water)  :parataxis (u_17 / EQUALS  :punct (u_15 / LRB)  :nsubj (u_16 / twi)  :obj (u_18 / water  :conj (u_20 / influence  :cc (u_19 / PLUS)  :conj (u_23 / moisture  :cc (u_21 / PLUS)  :compound (u_22 / food))))  :punct (u_24 / RRB)))  :obl (u_26 / condition  :case (u_25 / with)  :nmod (u_30 / stone  :case (u_27 / such  :fixed (u_28 / as))  :compound (u_29 / kidney)  :conj (u_34 / infection  :cc (u_31 / and)  :amod (u_32 / urinary)  :compound (u_33 / tract))))  :punct (u_35 / PERIOD)  :root-of (u_0 / root)))
although several cases of severe condition resulting from influence have been described in the past, today the use of influence without nutritional counseling to treat eczema is still a continuing, poor practice.	cause	1	(u_12 / describe  :mark (u_1 / although)  :nsubjCOLONpass (u_3 / case  :amod (u_2 / several)  :nmod (u_6 / condition  :case (u_4 / of)  :amod (u_5 / severe)  :acl (u_7 / result  :obl (u_9 / influence  :case (u_8 / from)))))  :aux (u_10 / have)  :auxCOLONpass (u_11 / be)  :obl (u_15 / past  :case (u_13 / in)  :det (u_14 / the))  :punct (u_16 / COMMA)  :advcl-of (u_34 / practice  :oblCOLONtmod (u_17 / today)  :nsubj (u_19 / use  :det (u_18 / the)  :nmod (u_21 / influence  :case (u_20 / of)  :nmod (u_24 / counseling  :case (u_22 / without)  :amod (u_23 / nutritional)  :acl (u_26 / treat  :mark (u_25 / to)  :obj (u_27 / eczema)))))  :cop (u_28 / be)  :advmod (u_29 / still)  :det (u_30 / a)  :amod (u_31 / continue)  :punct (u_32 / COMMA)  :amod (u_33 / poor)  :punct (u_35 / PERIOD)  :root-of (u_0 / root)))
consumption of influence has been associated with protection against condition, but the mechanisms are incompletely understood.	not	0	(u_1 / consumption  :nmod (u_3 / influence  :case (u_2 / of))  :nsubjCOLONpass-of (u_6 / associate  :aux (u_4 / have)  :auxCOLONpass (u_5 / be)  :obl (u_8 / protection  :case (u_7 / with)  :nmod (u_10 / condition  :case (u_9 / against)))  :conj (u_17 / understand  :punct (u_11 / COMMA)  :cc (u_12 / but)  :nsubjCOLONpass (u_14 / mechanism  :det (u_13 / the))  :auxCOLONpass (u_15 / be)  :advmod (u_16 / incompletely))  :punct (u_18 / PERIOD)  :root-of (u_0 / root)))
influence is an herbal product that has been used to treat the condition in several traditional medicines.	not	0	(u_5 / product  :nsubj (u_1 / influence)  :cop (u_2 / be)  :det (u_3 / a)  :amod (u_4 / herbal)  :aclCOLONrelcl (u_9 / use  :nsubjCOLONpass (u_6 / that)  :aux (u_7 / have)  :auxCOLONpass (u_8 / be)  :xcomp (u_11 / treat  :mark (u_10 / to)  :obj (u_13 / condition  :det (u_12 / the))  :obl (u_17 / medicine  :case (u_14 / in)  :amod (u_15 / several)  :amod (u_16 / traditional))))  :punct (u_18 / PERIOD)  :root-of (u_0 / root))
in china, influence and fish are well-known triggers for an condition attack.	cause	1	(u_2 / china  :case (u_1 / in)  :obl-of (u_11 / trigger  :punct (u_3 / COMMA)  :nsubj (u_4 / influence  :conj (u_6 / fish  :cc (u_5 / and)))  :cop (u_7 / be)  :amod (u_10 / know  :advmod (u_8 / well)  :punct (u_9 / HYPHEN))  :nmod (u_15 / attack  :case (u_12 / for)  :det (u_13 / a)  :compound (u_14 / condition))  :punct (u_16 / PERIOD)  :root-of (u_0 / root)))
recent evidence has also suggested carnitine from influence, as a precursor for trimethylamine-n-oxide, which has been shown to cause condition, may increase the risk of suffering cvd in experimental animals.	cause	1	(u_2 / evidence  :amod (u_1 / recent)  :nsubj-of (u_5 / suggest  :aux (u_3 / have)  :advmod (u_4 / also)  :obj (u_6 / carnitine)  :obl (u_8 / influence  :case (u_7 / from))  :conj (u_27 / increase  :punct (u_9 / COMMA)  :obl (u_12 / precursor  :case (u_10 / as)  :det (u_11 / a)  :nmod (u_16 / nHYPHENoxide  :case (u_13 / for)  :compound (u_14 / trimethylamine)  :punct (u_15 / HYPHEN)  :punct (u_17 / COMMA)  :aclCOLONrelcl (u_21 / show  :nsubjCOLONpass (u_18 / which)  :aux (u_19 / have)  :auxCOLONpass (u_20 / be)  :xcomp (u_23 / cause  :mark (u_22 / to)  :obj (u_24 / condition)))))  :punct (u_25 / COMMA)  :aux (u_26 / may)  :obj (u_29 / risk  :det (u_28 / the)  :acl (u_31 / suffer  :mark (u_30 / of)  :obj (u_32 / cvd)  :obl (u_35 / animal  :case (u_33 / in)  :amod (u_34 / experimental)))))  :punct (u_36 / PERIOD)  :root-of (u_0 / root)))
consumption of influence has been associated with beneficial effects on metabolism, including reductions in condition, improved fasting blood glucose levels, and changes in hepatic metabolite accumulation.	not	0	(u_1 / consumption  :nmod (u_3 / influence  :case (u_2 / of))  :nsubjCOLONpass-of (u_6 / associate  :aux (u_4 / have)  :auxCOLONpass (u_5 / be)  :obl (u_9 / effect  :case (u_7 / with)  :amod (u_8 / beneficial)  :nmod (u_11 / metabolism  :case (u_10 / on))  :nmod (u_14 / reduction  :punct (u_12 / COMMA)  :case (u_13 / include)  :nmod (u_16 / condition  :case (u_15 / in))  :acl (u_18 / improve  :punct (u_17 / COMMA)  :xcomp (u_19 / faste  :obj (u_22 / level  :compound (u_20 / blood)  :compound (u_21 / glucose))))  :conj (u_25 / change  :punct (u_23 / COMMA)  :cc (u_24 / and)  :nmod (u_29 / accumulation  :case (u_26 / in)  :amod (u_27 / hepatic)  :compound (u_28 / metabolite)))))  :punct (u_30 / PERIOD)  :root-of (u_0 / root)))
influence and its constituents are reported to have a preventive effect against condition in animal models.	not	0	(u_1 / influence  :conj (u_4 / constituent  :cc (u_2 / and)  :nmodCOLONposs (u_3 / its))  :nsubjCOLONpass-of (u_6 / report  :auxCOLONpass (u_5 / be)  :xcomp (u_8 / have  :mark (u_7 / to)  :obj (u_11 / effect  :det (u_9 / a)  :amod (u_10 / preventive)  :nmod (u_13 / condition  :case (u_12 / against)  :nmod (u_16 / model  :case (u_14 / in)  :compound (u_15 / animal)))))  :punct (u_17 / PERIOD)  :root-of (u_0 / root)))
occupational condition to components of influence is the main cause of rhinitis and asthma of workers in bakeries and similar activities.	cause	1	(u_2 / condition  :amod (u_1 / occupational)  :nmod (u_4 / component  :case (u_3 / to)  :nmod (u_6 / influence  :case (u_5 / of)))  :nsubj-of (u_10 / cause  :cop (u_7 / be)  :det (u_8 / the)  :amod (u_9 / main)  :nmod (u_12 / rhinitis  :case (u_11 / of)  :conj (u_14 / asthma  :cc (u_13 / and))  :nmod (u_16 / worker  :case (u_15 / of)  :nmod (u_18 / bakery  :case (u_17 / in)  :conj (u_21 / activity  :cc (u_19 / and)  :amod (u_20 / similar)))))  :punct (u_22 / PERIOD)  :root-of (u_0 / root)))
we estimated the association between occupational exposures to five different organic dusts: wood, animal, paper, textile and influence and the risk of condition (ra).	not	0	(u_2 / estimate  :nsubj (u_1 / we)  :obj (u_4 / association  :det (u_3 / the)  :nmod (u_7 / exposure  :case (u_5 / between)  :amod (u_6 / occupational)  :nmod (u_12 / dust  :case (u_8 / to)  :nummod (u_9 / five)  :amod (u_10 / different)  :compound (u_11 / organic)  :appos (u_14 / wood  :punct (u_13 / COLON)  :conj (u_16 / animal  :punct (u_15 / COMMA))  :conj (u_18 / paper  :punct (u_17 / COMMA))  :conj (u_20 / textile  :punct (u_19 / COMMA))  :conj (u_22 / influence  :cc (u_21 / and))  :conj (u_25 / risk  :cc (u_23 / and)  :det (u_24 / the)  :nmod (u_27 / condition  :case (u_26 / of))  :appos (u_29 / ra  :punct (u_28 / LRB)  :punct (u_30 / RRB)))))))  :punct (u_31 / PERIOD)  :root-of (u_0 / root))
the associations between specific types of nuts, specifically peanuts and influence, and condition remain unclear.	not	0	(u_2 / association  :det (u_1 / the)  :nmod (u_5 / type  :case (u_3 / between)  :amod (u_4 / specific)  :nmod (u_7 / nut  :case (u_6 / of)  :conj (u_10 / peanut  :punct (u_8 / COMMA)  :advmod (u_9 / specifically))  :conj (u_12 / influence  :cc (u_11 / and))  :conj (u_15 / condition  :punct (u_13 / COMMA)  :cc (u_14 / and))))  :nsubj-of (u_16 / remain  :xcomp (u_17 / unclear)  :punct (u_18 / PERIOD)  :root-of (u_0 / root)))
influence was found to specifically inhibit lentiviruses, such as human and simian immunodeficiency viruses (hiv and siv), irrespective of virus tropism, but not condition virus, adenovirus 5 (adv5), zika virus, and influenza (h1n1) virus.	not	0	(u_3 / find  :nsubjCOLONpass (u_1 / influence)  :auxCOLONpass (u_2 / be)  :xcomp (u_6 / inhibit  :mark (u_4 / to)  :advmod (u_5 / specifically)  :obj (u_7 / lentiviruse  :nmod (u_15 / viruse  :punct (u_8 / COMMA)  :case (u_9 / such  :fixed (u_10 / as))  :amod (u_11 / human  :conj (u_13 / Simian  :cc (u_12 / and)))  :compound (u_14 / immunodeficiency)  :appos (u_17 / hiv  :punct (u_16 / LRB)  :conj (u_19 / siv  :cc (u_18 / and))  :punct (u_20 / RRB))  :amod (u_22 / irrespective  :punct (u_21 / COMMA)  :obl (u_25 / tropism  :case (u_23 / of)  :compound (u_24 / virus)))  :conj (u_30 / virus  :punct (u_26 / COMMA)  :cc (u_27 / but)  :advmod (u_28 / not)  :compound (u_29 / condition)  :conj (u_32 / adenovirus  :punct (u_31 / COMMA)  :nummod (u_33 / X5))  :appos (u_35 / adv5  :punct (u_34 / LRB)  :punct (u_36 / RRB))  :conj (u_39 / virus  :punct (u_37 / COMMA)  :compound (u_38 / zika))  :appos (u_46 / virus  :cc (u_41 / and)  :compound (u_42 / influenza  :punct (u_40 / COMMA))  :compound (u_44 / h1n1  :punct (u_43 / LRB)  :punct (u_45 / RRB)))))))  :punct (u_47 / PERIOD)  :root-of (u_0 / root))
influence and vegetable intake has been associated with a reduced risk of condition.	not	0	(u_1 / influence  :conj (u_4 / intake  :cc (u_2 / and)  :compound (u_3 / vegetable))  :nsubjCOLONpass-of (u_7 / associate  :aux (u_5 / have)  :auxCOLONpass (u_6 / be)  :obl (u_11 / risk  :case (u_8 / with)  :det (u_9 / a)  :amod (u_10 / reduce)  :nmod (u_13 / condition  :case (u_12 / of)))  :punct (u_14 / PERIOD)  :root-of (u_0 / root)))
dietary approaches to stop hypertension (dash), a low-sodium and influence/vegetables-rich diet, has been associated with a lower risk of condition, due to altered urinary biochemistry.	not	0	(u_2 / approach  :compound (u_1 / dietary)  :acl (u_4 / stop  :mark (u_3 / to)  :obj (u_5 / hypertension  :appos (u_7 / dash  :punct (u_6 / LRB)  :punct (u_8 / RRB))  :conj (u_11 / lowHYPHENsodium  :punct (u_9 / COMMA)  :det (u_10 / a)  :conj (u_13 / influence)  :conj (u_18 / diet  :cc (u_12 / and)  :cc (u_14 / SLASH)  :compound (u_15 / vegetable)  :amod (u_17 / rich  :punct (u_16 / HYPHEN))))))  :punct (u_19 / COMMA)  :nsubjCOLONpass-of (u_22 / associate  :aux (u_20 / have)  :auxCOLONpass (u_21 / be)  :obl (u_26 / risk  :case (u_23 / with)  :det (u_24 / a)  :amod (u_25 / low)  :nmod (u_28 / condition  :case (u_27 / of)))  :obl (u_34 / biochemistry  :punct (u_29 / COMMA)  :case (u_30 / due  :fixed (u_31 / to))  :amod (u_32 / alter)  :amod (u_33 / urinary))  :punct (u_35 / PERIOD)  :root-of (u_0 / root)))
in 2000, inhalation of influence was first associated with clinical condition among workers in microwave popcorn production.	cause	1	(u_2 / X2000  :case (u_1 / in)  :obl-of (u_9 / associate  :punct (u_3 / COMMA)  :nsubjCOLONpass (u_4 / inhalation  :nmod (u_6 / influence  :case (u_5 / of)))  :auxCOLONpass (u_7 / be)  :advmod (u_8 / first)  :obl (u_12 / condition  :case (u_10 / with)  :amod (u_11 / clinical)  :nmod (u_14 / worker  :case (u_13 / among)  :nmod (u_18 / production  :case (u_15 / in)  :compound (u_16 / microwave)  :compound (u_17 / popcorn))))  :punct (u_19 / PERIOD)  :root-of (u_0 / root)))
in conditiondition, eicosanoyl-5-hydroxytryptamide (eht), a naturally occurring component from influence that modulates pp2a methylation, was shown to confer therapeutic benefits in rodent models of condition and parkinson's disease.	not	0	(u_2 / conditiondition  :case (u_1 / in)  :obl-of (u_24 / show  :punct (u_3 / COMMA)  :nsubjCOLONpass (u_7 / hydroxytryptamide  :compound (u_4 / eicosanoyl  :punct (u_5 / HYPHEN)  :nummod (u_6 / X5HYPHEN))  :appos (u_9 / eht  :punct (u_8 / LRB)  :punct (u_10 / RRB))  :appos (u_15 / component  :punct (u_11 / COMMA)  :det (u_12 / a)  :amod (u_14 / occur  :advmod (u_13 / naturally))  :nmod (u_17 / influence  :case (u_16 / from)  :aclCOLONrelcl (u_19 / modulate  :nsubj (u_18 / that)  :obj (u_21 / methylation  :compound (u_20 / pp2a))))))  :punct (u_22 / COMMA)  :auxCOLONpass (u_23 / be)  :xcomp (u_26 / confer  :mark (u_25 / to)  :obj (u_28 / benefit  :amod (u_27 / therapeutic)  :nmod (u_31 / model  :case (u_29 / in)  :compound (u_30 / rodent)  :nmod (u_33 / condition  :case (u_32 / of))  :conj (u_37 / disease  :nmodCOLONposs (u_35 / parkinson  :cc (u_34 / and)  :case (u_36 / QUOTEs))))))  :punct (u_38 / PERIOD)  :root-of (u_0 / root)))
consumption of adequate amounts of influence by women before pregnancy and during early pregnancy decreases their risk for having a pregnancy affected by condition (ntds), the most common preventable type of birth defects worldwide.	not	0	(u_1 / consumption  :nmod (u_4 / amount  :case (u_2 / of)  :amod (u_3 / adequate)  :nmod (u_6 / influence  :case (u_5 / of)  :nmod (u_8 / woman  :case (u_7 / by))  :nmod (u_10 / pregnancy  :case (u_9 / before)  :conj (u_14 / pregnancy  :cc (u_11 / and)  :case (u_12 / during)  :amod (u_13 / early)))))  :nsubj-of (u_15 / decrease  :obj (u_17 / risk  :nmodCOLONposs (u_16 / they))  :advcl (u_19 / have  :mark (u_18 / for)  :obj (u_21 / pregnancy  :det (u_20 / a)  :acl (u_22 / affect  :obl (u_24 / condition  :case (u_23 / by)  :appos (u_26 / ntd  :punct (u_25 / LRB)  :punct (u_27 / RRB))  :appos (u_33 / type  :punct (u_28 / COMMA)  :det (u_29 / the)  :amod (u_31 / common  :advmod (u_30 / most))  :amod (u_32 / preventable)  :nmod (u_36 / defect  :case (u_34 / of)  :compound (u_35 / birth)  :advmod (u_37 / worldwide)))))))  :punct (u_38 / PERIOD)  :root-of (u_0 / root)))
several clinical, epidemiological and experimental evidences suggest that consumption of the influence reduces the incidence of certain pathologies related to oxidative stress, chronic condition and immune system diseases such as cancer, atherosclerosis and cardiovascular disease (cvd).	not	0	(u_7 / evidence  :amod (u_1 / several)  :amod (u_2 / clinical  :conj (u_4 / epidemiological  :punct (u_3 / COMMA))  :conj (u_6 / experimental  :cc (u_5 / and)))  :nsubj-of (u_8 / suggest  :ccomp (u_14 / reduce  :mark (u_9 / that)  :nsubj (u_10 / consumption  :nmod (u_13 / influence  :case (u_11 / of)  :det (u_12 / the)))  :obj (u_16 / incidence  :det (u_15 / the)  :nmod (u_19 / pathology  :case (u_17 / of)  :amod (u_18 / certain)  :amod (u_20 / related  :obl (u_23 / stress  :case (u_21 / to)  :amod (u_22 / oxidative)  :conj (u_26 / condition  :punct (u_24 / COMMA)  :amod (u_25 / chronic))  :conj (u_30 / disease  :cc (u_27 / and)  :amod (u_28 / immune)  :compound (u_29 / system)  :nmod (u_33 / cancer  :case (u_31 / such  :fixed (u_32 / as))  :conj (u_35 / atherosclerosis  :punct (u_34 / COMMA))  :conj (u_38 / disease  :cc (u_36 / and)  :amod (u_37 / cardiovascular))  :appos (u_40 / cvd  :punct (u_39 / LRB)  :punct (u_41 / RRB)))))))))  :punct (u_42 / PERIOD)  :root-of (u_0 / root)))
there is sparse evidence for the association of suitable food substitutions for red and influence on the risk of condition.	not	0	(u_2 / be  :expl (u_1 / there)  :nsubj (u_4 / evidence  :amod (u_3 / sparse)  :nmod (u_7 / association  :case (u_5 / for)  :det (u_6 / the)  :nmod (u_11 / substitution  :case (u_8 / of)  :amod (u_9 / suitable)  :compound (u_10 / food)  :nmod (u_13 / red  :case (u_12 / for)  :conj (u_15 / influence  :cc (u_14 / and)))  :nmod (u_18 / risk  :case (u_16 / on)  :det (u_17 / the)  :nmod (u_20 / condition  :case (u_19 / of))))))  :punct (u_21 / PERIOD)  :root-of (u_0 / root))
consumption of influence (evoo), a major component of the mediterranean diet, has been associated with reduced incidence of condition (ad).	not	0	(u_1 / consumption  :nmod (u_3 / influence  :case (u_2 / of)  :appos (u_5 / evoo  :punct (u_4 / LRB)  :punct (u_6 / RRB)))  :conj (u_10 / component  :punct (u_7 / COMMA)  :det (u_8 / a)  :amod (u_9 / major)  :nmod (u_14 / diet  :case (u_11 / of)  :det (u_12 / the)  :amod (u_13 / mediterranean)))  :nsubjCOLONpass-of (u_18 / associate  :punct (u_15 / COMMA)  :aux (u_16 / have)  :auxCOLONpass (u_17 / be)  :obl (u_21 / incidence  :case (u_19 / with)  :amod (u_20 / reduce)  :nmod (u_23 / condition  :case (u_22 / of)  :appos (u_25 / ad  :punct (u_24 / LRB)  :punct (u_26 / RRB))))  :punct (u_27 / PERIOD)  :root-of (u_0 / root)))
influence has anti-inflammatory effects and may has beneficial effects on condition.	not	0	(u_2 / have  :nsubj (u_1 / influence)  :obj (u_4 / effect  :amod (u_3 / antiHYPHENinflammatory))  :conj (u_7 / have  :cc (u_5 / and)  :aux (u_6 / may)  :obj (u_9 / effect  :amod (u_8 / beneficial)  :nmod (u_11 / condition  :case (u_10 / on))))  :punct (u_12 / PERIOD)  :root-of (u_0 / root))
